word,coefficient
trực_tuyến,0.6463684901580136
tên da,0.6448138101871626
bạn thân,0.6446829665107333
thân,0.6446829665107333
người là,0.6441286535770833
thì bạn,0.6439576124463471
khốn_nạn tôi,0.6437915236196721
đứa trẻ,0.6425192332756057
hồi_giáo,0.6408634660243243
cấm,0.6403734126701499
em,0.6382901335370919
việc chuyển,0.636373344132576
hoa,0.6343674946679861
sau một,0.6339644610035158
đô_la,0.6332359617119845
vào mông,0.6322891837123814
chậm phát_triển,0.6321502455018082
bạn bằng,0.630829643408185
ps,0.6306169391515274
ngu_dốt,0.6283177217447752
trở_thành,0.6279914673646382
không thích,0.6264622251344442
ôi trời,0.6221098154287283
thích_thú,0.6210459143974071
thật_sự,0.6204347850541808
bạn bảo,0.6187196602250244
khốn_nạn bạn,0.618081483413993
vui_vẻ,0.61638550763674
bl,0.613535482431593
người có,0.6118884752813903
này trong,0.6108228032162579
mọt,0.6101462023357349
mọt sách,0.6101462023357349
có phải,0.6057025996718185
tấn_công,0.6055112502949557
một bộ_bách_khoa,0.6049507293409135
thấp,0.6049316041171183
tự_tử,0.6035609206345898
bạn xóa,0.6019645992291982
khủng_bố,0.6008943113404186
những,0.6008486930569358
nữa,0.5982364595564078
anh là,0.5963260326149332
trông,0.5955548744882732
lại những,0.5940673771807182
ảnh về,0.5936107672721871
có biết,0.5930791404710197
bà ấy,0.592834466545795
khốn_nạn của,0.591204404902939
diễn_đàn,0.5911298325554751
cái mông,0.589393634254943
chết bạn,0.5882862028744235
ngoài,0.5881499596805925
tự,0.5853526123687941
tính xây_dựng,0.5844896988108779
cái lồn,0.5844834251488453
chỉ muốn,0.5828389393550486
miêu_tả,0.5808751851393352
không_thể tin,0.5806913661947198
là dành,0.5805023991253871
fuck,0.5802686688962342
gì vậy,0.5794571528767104
khiến bạn,0.5793393159206409
tai,0.5777563617007695
lên,0.5775534195932918
hãy chết,0.5774647298689387
sách,0.5767444846385239
tôi có,0.5746658611532568
có chuyện,0.5746457744543831
bây_giờ,0.5736264584047155
không viết,0.5733903694535913
điện_tử,0.5733549572941736
blah blah,0.5733237436273322
khốn_nạn đây,0.5728523107791291
là sau,0.5724074026031017
tệ thật,0.5717357006058839
hoàn_toàn,0.5713297739704974
bắt_cóc,0.570697923399323
và một,0.5701870479210608
ơi,0.5684559073989776
khốn_kiếp tôi,0.5672743589951198
kiếp đồ,0.5660606419732261
ai quan_tâm,0.5655118215655199
xóa nội_dung,0.562282076673281
trong địa_ngục,0.5611000784293039
anh_chàng,0.5596339591817167
đồ ngu_ngốc,0.5567097295367461
khốn hãy,0.5566903583251387
chậm,0.5565971363874711
biết bạn,0.5563295472402255
ireland,0.5559772294096258
một đứa,0.5535996407327556
mình là,0.5532453187433936
xây_dựng,0.552946330097731
người da,0.5526648864018501
trước_tiên,0.5520737956801907
được thôi,0.551692973746122
bị ung_thư,0.5511331183684574
làm điều,0.5511010958079906
như_thế,0.5509964138439514
dốt,0.5503534730132417
mày có,0.5485932687725474
ii,0.5479278238894265
tiếng anh,0.5477564596493302
ra và,0.5474786360946116
ăn_cứt của,0.5474602123591473
thì,0.5455028160235524
đến,0.5452664809825595
cứt,0.5448385469053156
cút,0.544480531566166
ảnh của,0.543602553270646
da trắng,0.5414802734923514
khiến wikipedia,0.5402905650163874
thằng khốn_nạn,0.5394379242559109
lửa,0.5378363420226568
người hồi_giáo,0.5377518722843588
ha,0.5360010398403304
đứa,0.5358203073482336
chuyện gì,0.5331822686151745
xóa đi,0.5322993153685562
hèn_nhát,0.5318255145038925
người nga,0.5310677897019813
con điếm,0.5301647117043536
tây_ban_nha,0.5290800763981565
tôi muốn,0.5281015919613461
hiếp_dâm,0.5274595466134888
tiệt tất_cả,0.5271118178060312
mặc,0.5265483648722623
của cậu,0.5263981641852731
nhật_ký,0.52585556509513
do_thái và,0.5257634480934019
nhớ tôi,0.5257383742125777
mang,0.5244250184899103
của tôi,0.5241415017656808
để đọc,0.5233615869534468
một ngày,0.5202506583756202
nga,0.5197136550554836
có bằng_chứng,0.5193639839133253
cậu không,0.5192003620386023
và có_thể,0.5185396681877689
chẳng,0.5182886476197855
liên_kết có,0.5181244254939105
sẽ tìm,0.5158087412080028
nhỏ của,0.5142410408495068
cô bé,0.5136822539738697
nữa không,0.5134458354519157
bạn đều,0.5123996582761289
bạn không_thể,0.512340111616782
tôi đừng,0.5119104631685603
làm ơn,0.5116519921492287
lợn,0.5080955050648958
trắng,0.5072769322531904
cay_đắng,0.5072713537215672
nghiên_cứu,0.5072230630199885
phàn_nàn,0.5071950807472345
khỏi nó,0.5059718586675701
trang_web,0.5038873955588088
bạn hãy,0.5033131460473494
_mày,0.5030541674621221
xì_hơi,0.5025207964055167
đó họ,0.5015652440984346
giết chết,0.5012348728049743
da_trắng,0.5002525469338237
lời đe_dọa,0.4991270051209636
to_lớn,0.4985378002293758
đọc những,0.4977424520211757
bị cấm,0.4972560638583148
điều duy_nhất,0.4959847517387738
hát,0.49504428962835006
điều tôi,0.49490537298748233
nhận ra,0.49169209053016594
ya,0.49109808521212794
địa_ngục,0.4910952190613176
biết mày,0.48987991495478267
kỳ_thị người,0.4888714225529562
kỳ_thị,0.4888714225529562
người do_thái,0.4886339460966376
khóc,0.487863131028276
quản_trị_viên,0.4875784413797895
shit,0.48756085035821445
mẹ là,0.4866082715290977
biết tên,0.4863842847171715
ơn,0.4849453865138699
nó chỉ,0.48450137908992374
nóng,0.4840239660895708
để chúng_tôi,0.4834345183740792
là vua,0.48342043550195335
bạn nếu,0.48305104788850095
khốn_nạn và,0.48298521953828394
không chết,0.4822992689011696
bất_cứ lúc_nào,0.48144825385578377
chậm_chạp,0.48141874424052333
ngốc và,0.4783138374677835
ruột,0.4777686592265497
chứ,0.47571327403944696
ba,0.4756634710553395
thì cút,0.4742281444402089
và đáng,0.4735741430207365
đạo,0.4730139237616916
mình tôi,0.4728280525658566
sao_chép,0.47242372568527424
mày sẽ,0.47221462286242194
tra_cứu,0.4700880663699288
đồng tính,0.4692895802720395
nên ngừng,0.4691982762087979
hơn của,0.4673309822263795
2005 utc,0.46689422653629215
khiến,0.4664452332029309
biến,0.4652141605423362
nếu anh,0.4643506210723698
tới,0.4639670545388209
anh cũng,0.46393869887263645
hạng,0.4633585636079622
công_việc của,0.46306244894644955
lên đi,0.4629262360317489
không mang,0.4628464173841927
mình đang,0.46249080420202643
trở về,0.46200199961565513
và chết,0.46169329835797895
khốn các,0.4615850424939432
tao,0.4611534204173439
hãy đưa,0.4608168873643771
học cách,0.4604086971981831
này anh,0.4592418535857993
và làm,0.459174584748838
và cách,0.4590021043689891
khốn_nạn nữa,0.45880138156842326
hoặc một,0.45863169568609957
cái đầu,0.4581518427101429
làm_ơn hãy,0.45711191344238744
bởi những,0.4570691108961961
đóng_góp của,0.45698243128072014
điên,0.45679564792483485
_biến khỏi,0.45624641949636036
_biến,0.45624641949636036
đi bạn,0.45582193416620065
lúc_nào,0.4554591987671422
ngay bây_giờ,0.4553864308621039
kẻ_thua,0.45523816621024005
kẻ_thua cuộc,0.45523816621024005
cuộc thực_sự,0.45523816621024005
một kẻ_thua,0.45523816621024005
george,0.4541243538667241
miền nam,0.4540423800252728
chặt,0.4536151467989545
nói điều,0.4535685683306833
và,0.45309751459758507
một cô,0.45039742010436107
ra được,0.450208475826654
dùng và,0.45014360515489643
khác để,0.44803726457172327
lại để,0.4479394858097723
khẩu,0.4476723959363661
khẩu súng,0.4476723959363661
một con,0.4476441167550886
pat,0.447289528753723
cũng là,0.44697291794328586
chúc_mừng vì,0.4465142309834663
kiếm,0.446211956436675
ơi tôi,0.44588485411091966
tên tôi,0.4457351782819387
họ,0.44569341874038815
lũ khốn_nạn,0.4451284271625826
bạn gửi,0.44489955154965033
chúng thì,0.44206947041522904
không biết,0.4419686880130555
gà,0.4419607288570173
điều tồi_tệ,0.4416637645473324
nếu chúng_ta,0.4413498601934299
cho người,0.4411990842220306
tệ_hại,0.44108396121098487
mình đồ,0.4409597546516665
hoàn_nguyên,0.4397814520769736
tôi đúng,0.43972305438633436
tè,0.43832704645981363
là điều,0.4381019666749927
bỏ chặn,0.43800604620336747
ta và,0.43743028792047
biên_tập,0.4369918484165384
cướp,0.43698021168371154
tiệt của,0.4365579882668737
nói sự_thật,0.43624204057676125
hút,0.4356575593582597
như một,0.43556904949036107
xóa,0.4355657101174273
thật là,0.4343626850887058
tấn_công cá_nhân,0.4337314420092951
đồ_ngốc,0.43274604598577365
ra khỏi,0.4322811131265771
người thực_sự,0.4320256061069459
có nghĩa_là,0.4320138625925703
trẻ,0.43144634712921426
bạn chết,0.43092704852989544
trước_tiên hãy,0.43007832194346773
ta là,0.42960530595165564
thật thô_lỗ,0.42943531280026204
đối_mặt với,0.4284864238133455
đó không,0.4273209110215265
thích khi,0.42705925595652555
bạn hoàn_nguyên,0.4260881347675292
không tấn_công,0.4244683305380086
lý_do cho,0.42443769318427876
đá,0.42326606867663696
của hắn,0.42280149823573177
chặn vì,0.42236262613905406
người giỏi,0.4206974674647574
king,0.4206660341774231
đừng trở_thành,0.42037439666583026
triệu,0.41979777040336413
khổng_lồ và,0.4192667278959461
bạn ngu_ngốc,0.4185598722372269
được hơn,0.4184100388722921
thế_nào bạn,0.418010177153309
tiền,0.41797764108770685
thô_lỗ,0.41765796318251214
ôi,0.4173712118332189
assyrian và,0.41703334567553113
assyrian,0.41703334567553113
trách_nhiệm của,0.41699948647440327
hệ_thống,0.41690831648086474
đức_quốc_xã và,0.4167100030524803
bạn và,0.4162122166592956
có lời,0.41616679892889574
đã diễn,0.41570620130171515
lên thời_gian,0.4153755465943308
hôn_nhân,0.41430226329494296
gửi,0.4130492583914963
tìm bạn,0.4129658563308544
bạn quá,0.4118940459355658
để nó,0.4112741514248055
bú cặc,0.4111009653283184
lấy,0.4107044616036469
tội_phạm,0.4096301144977825
vớ_vẩn,0.4096168701883732
đều là,0.40904130566565877
sớm,0.40897499512033153
một lũ,0.4083200432749495
kẻ_ngốc,0.40814708781090003
những đóng_góp,0.40760127313817807
của tao,0.4073206496974901
bản chỉnh_sửa,0.40699244480799374
bạn đã,0.4067570227562656
đang trên,0.40647840309006966
xóa_trang,0.40645930141318326
mẹ bạn,0.40573186893407226
xé,0.4049649710939611
ngu_ngốc bạn,0.4048902229157254
_thế,0.40432849383116054
nào hãy,0.40422427591541416
phải đọc,0.4034591676549302
đến mức,0.4027555262766837
rõ_ràng rằng,0.40244872924782316
bộ_bách_khoa toàn_thư,0.4013771413816955
kiêu_ngạo,0.3995558603052258
nghĩ rằng,0.3980508031067912
_đồ khốn_kiếp,0.39752553364276055
cảnh_báo về,0.3968856919417665
đọc,0.3961291140229023
trên google,0.3948428156117411
bông,0.39475248160352155
mang tính,0.3940142895102767
là lời,0.3928169044178763
lừa,0.3926199710510057
nó trông,0.3923595342280768
miền,0.39219573607117414
nó lên,0.391997477418513
giết anh,0.3916071173535718
chắc_chắn không,0.39132449860758833
cái này,0.39098328923413866
ngu_ngốc tôi,0.3909034748814568
đang,0.39030992205163734
chịu,0.39010052118760336
giường,0.3900455322509654
ngày nào,0.38960801663050065
thằng khốn,0.3895465467485137
toàn,0.3895273144670064
nhạy_cảm,0.38909129470304915
đang bị,0.3883751956129834
tất_cả các,0.3880454059943328
mà bài,0.3878424283943915
nhất và,0.3876927775515993
những đứa,0.38736105008868155
là nô_lệ,0.38736032638744466
con khỉ,0.3860259396741916
kẻ khủng_bố,0.3855803680348467
thiêu trong,0.38507122858845416
ấy nói,0.3848308026467968
nó bị,0.3844057311352109
bé,0.3844026048081094
điều_hành,0.3840170490234345
và trông,0.38389672323990254
khỏi đau_khổ,0.38343704056513034
gì mà,0.38277374972383643
bên trái,0.38245405591057635
muốn thấy,0.3819569999797658
bạn tại_sao,0.38184239777440093
đầu và,0.3816130697520027
không_thể làm,0.3807249170847018
chuyện,0.38063690204693507
hitler,0.3794552046666019
gọi,0.37769752548109947
hơi,0.3768256881612509
gã khốn_nạn,0.3766785099161039
đụ,0.376594356984707
có_thể một,0.3764463246238998
trình_độ,0.37603976467150324
bóp_cổ,0.37579440467528114
lại nó,0.3748303585397139
như,0.3747675430502358
_hãy,0.3746714148120454
muốn nói,0.3741266497708285
kỳ_lạ,0.3739268478942578
viết một,0.3732773629616434
ngày sau,0.3729504613240638
thì đó,0.37282908234908824
có bao_giờ,0.37268969526665907
nhỏ,0.3726279412516336
là bạn,0.37253600449984414
nhưng đừng,0.37196275836610065
trở,0.3715585416034051
quá nên,0.3714126314195669
chỉ,0.37077056456259017
cuốn,0.37020136771515605
nó để,0.37012533735304426
tuổi,0.3695022909529127
xóa tất_cả,0.36931049711719605
rồi bạn,0.3692447978244464
lời giải_thích,0.3688535445473236
dân_sự,0.3684785706421882
và xin,0.36759315658049857
ngốc người,0.36744848306011374
hắn và,0.36738717351094613
hắn một,0.36738717351094613
kẻ chống,0.36688900545639214
báo_cáo,0.3664512366344433
chỉnh_sửa mà,0.36561986712827726
cậu đồ,0.36506582782261837
sẽ tiếp_tục,0.36498188964825584
con khốn,0.3642414242790441
_đồ khốn_nạn,0.36414574285043566
hay bạn,0.36354326942064663
những lời,0.3634183830340152
rộng_rãi,0.3620073593846031
là kẻ,0.3613259221878148
anh và,0.36030963785178804
hình_thành,0.35824172670670024
bằng_chứng,0.3581529477026672
_bạn là,0.3581168807750778
đấy đồ,0.3575375577874627
nói gì,0.35750518537167086
nhân_vật,0.3571371051365708
này thành,0.35691553223634487
đã trở_thành,0.35675673241343314
kẻ theo,0.3561974460565212
tên bạn,0.35585294202389367
tôi thích,0.3558218465955866
lại đi,0.35438666567896665
bởi_vì,0.3536536816807701
khốn_nạn hãy,0.3534870277920626
ông ta,0.3531741862198911
quá tôi,0.35264429648631684
ngươi là,0.35205847374087296
dính,0.35202192249083364
chết và,0.35183950428520677
với đàn_ông,0.35177521836742776
fu king,0.35152394844781754
thích bạn,0.3512961298985888
đường,0.35114295183778566
bạn đồ,0.3508446049927899
phá_hoại đừng,0.3504313315185084
họ sẽ,0.3502377576763425
vấn_đề của,0.35023209090385826
hỏi tôi,0.349148617782238
nếu không,0.3489766797845372
đừng chỉnh_sửa,0.3484885465130472
cuối_cùng của,0.3484024507664951
chẳng phải,0.34788428630689694
đã viết,0.3476087937541698
là sự_thật,0.34725923909043344
đứng,0.3472177321715799
đồng_tính hay,0.3470574867054153
xin chào_cậu,0.34626041945528324
chào_cậu bé,0.34626041945528324
chào_cậu,0.34626041945528324
tào_lao,0.3459423322370146
tôi phát,0.34577625635547216
cái gã,0.345492333410341
biết đấy,0.3453548113109734
khốn_người,0.3443346640290413
đồ_khốn,0.3443193689371915
sinh_nhật,0.34429696405814697
kinh_tởm,0.34398361176847214
một cuốn,0.3437264689457066
thứ vớ,0.343322167778625
xe,0.3432120873528975
phải nó,0.3428653701196989
đến lúc,0.3428014746215069
người luôn,0.3418763134478987
anh muốn,0.34172973779050486
người như,0.3415172076863778
khóa,0.34110694334813574
thời_gian ngày,0.34096144355600394
tao sẽ,0.34005125889360804
heil,0.33993687360226293
thành_viên,0.3392065267305993
ông_già,0.33860552340859257
và cho,0.33854958135643654
thông_tin mặc_dù,0.3378807960420815
tyler,0.33748929944470857
đã hiểu,0.3374698838790057
bởi_vì bạn,0.3365172996084118
thật tốt,0.3360481519586161
trung_quốc,0.335737662897008
đây không,0.33569897095527695
không quá,0.33548795910164453
chúng_tôi sẽ,0.3352107087407393
tránh xa,0.3347907920016109
ngốc địa_chỉ,0.334778570126869
nghĩ đến,0.3346503033057834
không_gian,0.33451858650865024
tiệt và,0.33351589035454454
từ những,0.333111436263331
làm như,0.3330110649045789
khó_chịu và,0.3329433560398099
này hoặc,0.3327240581355723
bằng súng,0.3323328601429233
súng của,0.3323328601429233
các liên_kết,0.33177872815078735
vì họ,0.33114039020858876
nó nữa,0.3308802901304092
được đăng,0.3308276960815134
chẳng_là gì,0.33081660282760866
chẳng_là,0.33081660282760866
mọi điều,0.33069395932082
kém và,0.3305256503853517
thô_tục,0.33048725000084245
hah,0.3304859120174673
aha,0.3304859120174673
phần đóng_góp,0.3301951888855756
giải_trí,0.3301492044633107
cấp,0.32958976523820205
rõ_ràng anh,0.3293500724719007
lớn lên,0.32934911250401916
rạch,0.3292892393892281
ấu_dâm,0.3288971380663858
kẻ ấu_dâm,0.3288971380663858
chọn,0.32847778932626487
hết,0.3284575761425646
như bạn,0.3283499819146599
trái,0.32750170303274706
bạn thích,0.3272870434673915
cá là,0.32680646956127213
vì_vậy hãy,0.326736220557391
độc_tài,0.3264478528845014
khó_chịu,0.32637857416330945
tàn_nhẫn,0.3260018404212896
có_lẽ tôi,0.32558532550348546
nói tiếng,0.325428666447513
tự mình,0.3254208653948342
kinh_tởm và,0.3253712865103316
một công_dân,0.32507901855419
phát,0.3247354483073761
con khốn_nạn,0.3245757467655907
bạn đúng,0.32445863905897165
khốn_nạn đó,0.32372978054517126
utc,0.32350218923658136
tôi ghét,0.3233628188787718
làm được,0.32332437667835684
nhiều nếu,0.32301706444028716
đó anh,0.32266820401699303
yam_la,0.32263550576487593
cùng,0.3225526016712311
có ai,0.32223742032218894
và những,0.32206145881863607
thấy cái,0.3217108319057759
ngày 14,0.32147684749481836
phát_triển của,0.321313023030294
hoặc hai,0.3210639414687582
kiếm một,0.32088061730378287
hoặc đi,0.31995976210439764
mức,0.3191580474675413
vỡ,0.3189998029856609
không thực_hiện,0.31891619870150245
gã đồng_tính,0.3188649970941467
chỉnh_sửa trang,0.3188456300887422
hãy sống,0.3187050331819174
wikipedia và,0.3184093517218518
dành cho,0.31801210477880437
toàn_thư,0.317801449164419
sai rồi,0.3177540123089183
đưa nó,0.31767427123708886
có bộ,0.3172876440696825
cố lên,0.3171431543747004
bắn,0.317104382016239
công_cộng,0.3170688075128165
đi tên,0.3169589944316296
chết sớm,0.31623090873554843
ngốc cảm_ơn,0.3160593179187311
tiểu_sử,0.31582881514101685
cấm tôi,0.31562644775404547
và sẽ,0.31558594154956415
là công_kích,0.3154668479095623
hạ,0.31414170786162876
đồng_tính tôi,0.3135756721008472
đô_la đô_la,0.31345366918810724
tính,0.3128396642633559
đồng_tính của,0.312697738136649
đều có,0.31246035279490836
trang_web của,0.3124279355281939
bất_hợp_pháp,0.3123095230068951
hãy tự,0.3113216488422131
chết chết,0.31129146248762407
đoán xem,0.31126137507660906
mỹ,0.3111428715461903
luyến_ái,0.3106661601454498
đồng_tính luyến_ái,0.3106661601454498
nói_chuyện đóng_góp,0.3105643923293835
chọn các,0.31014040333475607
mông ngu_ngốc,0.31000574236499767
thịt,0.3097664087763152
kiếp tôi,0.3092021014081214
cử,0.3091541425109599
ôi chết,0.30894645188480385
năm 2005,0.3088118010361526
phát_ngán,0.30865152251145384
tôi phát_ngán,0.30865152251145384
hẳn là,0.3079335843305944
gì thế,0.3075822333617835
ám_sát,0.3074334053610622
đã chỉnh_sửa,0.30742099903905884
kẻ bị,0.3065400969729589
bị tẩy,0.3065400969729589
tẩy não,0.3065400969729589
bọn mọi,0.3059646807835656
chúng_tôi là,0.3058921871066539
đang làm,0.3052530434872706
đến nhà,0.30476727188654257
tôi mới,0.3039437231406546
đã bao_giờ,0.30381864186551893
người tôi,0.3032750398601335
với việc,0.30312672448324296
thằng mọi,0.3028335158281537
chiếc,0.3028305326625777
ip này,0.30266249235274656
đánh,0.3024112965783174
về quyền,0.3021675255236014
đau_đớn,0.3020893443329234
các quản_trị_viên,0.30133751606384573
trong mọi,0.3012297772930372
đời,0.30122745255911354
ghen_tị,0.3005218314009357
chỉ là,0.3005028889509824
điếm ngu,0.30047971570679244
trí thông_minh,0.3004228096054112
trí,0.3004228096054112
ta cần,0.30041188841230815
bất_kỳ ai,0.30013972748694195
bạo_lực,0.2988404043404253
và đi,0.29874608715196727
đáng_lẽ phải,0.29832825179660954
của mẹ,0.29788408638547587
sai bạn,0.29697684690510967
hôi_hám,0.2969154826956337
đáng tin_cậy,0.2968506415513903
kẻ theo_dõi,0.2962558115210731
bạn vào,0.2959640188798968
cúi,0.29593031977850587
dành,0.29581935204681103
trung_đông,0.2954432986532217
không _bạn,0.2947721041642322
cân,0.29459600970442873
sự_kiện,0.29429484780016574
bạn lũ,0.2938550141108489
đưa những,0.2935716591307098
công_kích cá_nhân,0.29321342628342206
công_kích,0.29321342628342206
nữa đồ,0.2930389600582938
gốc,0.2928275461518885
đất_nước này,0.29176215543412637
mặt tinh_ranh,0.29156485539510135
hơn rất,0.2911429637458948
dừng lại,0.2907687165959995
đến anh,0.2907324149938696
chặn,0.2905659611943257
quảng_cáo,0.2902767044786775
bạn luôn,0.28984158736091176
và khiến,0.28980750854529813
dùng khác,0.28964377316135737
được chứ,0.28884257769132954
wikipedia tiếng,0.28882754608438754
biến khỏi,0.28863780446678594
muốn cho,0.2883431616573118
bạn xuất_hiện,0.28820967419077836
quyền,0.2874817036115803
gây_rối với,0.2869048528541592
trốn,0.28671940898849696
khi họ,0.28660253006694586
da_trắng và,0.28623300012213826
cơ_hội cuối_cùng,0.2860985743894715
về nhà,0.28600816480395064
cư_xử,0.2847827706605539
đe_dọa,0.28472470286730295
ấy hãy,0.2847212622175132
hành_động như,0.2838875385203827
lau,0.2838528745091369
một cuộc_sống,0.2826287422217831
