word,coefficient
người biện_hộ,0.7476219946936932
biện_hộ cho,0.7476219946936932
không phù_hợp,0.7462461492943213
cái đầu,0.7451455879428862
và bị,0.745007493060468
ngạc_nhiên,0.7437130758363817
máu,0.7415743568972794
này hoặc,0.74083053779078
đi con,0.7402323349238916
trẻ,0.7385788451407345
tuyệt_vời hãy,0.7384634297294315
cặc,0.7372262577435602
vì đã,0.7362870124539223
vẫn chưa,0.7354232026676892
mày chết,0.7351737600976567
khiến wikipedia,0.7344655481620297
nói một,0.7312149322311983
đàn_ông này,0.7304514297996271
thứ khốn_kiếp,0.7297609364780185
khốn_nạn hãy,0.7270124744268772
mày cái,0.7268588811280015
ip này,0.7247088554609108
chết chết,0.7245114078192473
mẹ mày,0.7228312158710085
bị bắn,0.7226852235009489
khủng_bố,0.717262032792666
lũ khốn_nạn,0.7156935463530003
các chỉnh_sửa,0.7149816463527795
không bạn,0.7148072782167607
và theo,0.7141270530634319
đã chặn,0.7130010247664611
tôi nữa,0.7122311452387271
jimbo,0.7117687162699685
sống bạn,0.7115837042424127
đức_quốc_xã và,0.704776392506982
bạn điều,0.7009395120210241
quay,0.7005891431180117
nướng,0.6999890920456914
biến đi,0.6995774594271853
ii,0.697108478346526
nhà,0.6946539488927276
rời,0.6921575311128899
thế_giới,0.6903964962958637
ireland,0.6889501547460073
ngăn_cản tôi,0.6865070157472603
hộp,0.6863892752322311
này anh,0.6832030047679011
giết người,0.6831952753041572
ăn,0.6828325662169996
là như_vậy,0.6802896015727969
sẽ có,0.6778077488233191
bạn tiếp_tục,0.6772478892080003
kiêu_ngạo,0.675049519355061
đái,0.673729414192612
trở_thành,0.6724475844954584
về sự,0.6706640117096399
cậu đồ,0.6689021521457843
lại những,0.6664315850363679
tôi bạn,0.6633936771741423
gà trống,0.6599281366388354
không bao_giờ,0.6587290256070447
thì tốt,0.655889719163416
nào họ,0.6552135912309922
ngu_ngốc bạn,0.6518213975314832
ai sẽ,0.6502714150984898
bị ung_thư,0.6460151934564349
wikipedia tôi,0.6442939498892166
đối_xử,0.6433399398357551
phải chịu_đựng,0.6388923130915154
chịu_đựng,0.6388923130915154
cho đến,0.6379048792607096
tự_sát,0.6355868802790012
ngươi là,0.6343402943497474
tôi không,0.6337328224958699
hỏng,0.6320231052523663
cuộc_đời,0.6315423586567319
nhưng tôi,0.6311424080237565
vui_lòng dừng,0.630678433664897
hoặc một,0.6300657146851676
bởi các,0.6274501115644718
xóa bài,0.6253694265329499
ta sẽ,0.6241452076936423
nữa nếu,0.624138001152428
tìm bạn,0.6235705917161888
nhìn thấy,0.6234620198683618
hoàn_tác,0.6223294774547896
mồm,0.6207987232245277
này là,0.6207180049785208
súng của,0.6192415278768997
bằng súng,0.6192415278768997
mình,0.6189584617309783
trực_tuyến,0.6181996982446959
đi làm,0.6180468969658083
này đồ,0.6177711321437218
đứa,0.616281648415379
treo_cổ,0.6111893667144774
đồ ngốc,0.6100992346237987
được điều,0.6076448681050216
nó và,0.6070367274122653
xin_lỗi,0.6028183774089485
chuyện gì,0.6023222990827856
tồi_tệ nhất,0.6011578067305599
một bộ_bách_khoa,0.6008773489364206
của tao,0.6002091064517876
có_thể khiến,0.6001209671346994
vào wikipedia,0.6000162330928005
rình_rập,0.5999417535223733
một tên,0.5990757874448497
đất,0.5988954013600389
sàn,0.597471049602197
bé,0.5933284673994403
lẽ_ra,0.5931638569719276
trong,0.5926760010928068
hãy đi,0.5918084636822007
đến bài,0.5912311185099541
biết không,0.5897907156606428
quân_đội,0.5888038772653645
giới_thiệu,0.5877262739446727
lần cuối_cùng,0.5836293562450914
gặp,0.5812811525044848
xin vui_lòng,0.5812486008124066
wikipedia bạn,0.580899343596501
những đóng_góp,0.5808419309749305
bạn xuất_hiện,0.5799320325983187
chúng_tôi có_thể,0.5780610751218981
không những,0.5776739659084598
khỏi đau_khổ,0.5748061843245219
cuối_cùng,0.5733321703104591
tốt lắm,0.5729861147769928
con gà,0.5724871160271514
ai đó,0.5723612991591607
bao_giờ,0.5719705885245295
một gã,0.5714365181555697
của chúng_tôi,0.5697006938390339
này chúng_tôi,0.5693620402080712
họ có_thể,0.5667041573858029
ngăn_cản,0.5656649085302443
israel và,0.5646348632118506
bước,0.5639672519696577
đốt,0.5633546457357999
to_lớn,0.5612645092231618
bị một,0.5590862352035649
bạn bị,0.5583977402276151
nên,0.5578499149280775
thôi,0.5575980020879512
làm được,0.5566570030086274
tôi nói,0.5554250614215757
bạn nếu,0.5517666204225999
chính_sách,0.5509188488940902
hiểu tại_sao,0.5506150229028869
đang trở_thành,0.5505550347763483
phải chịu,0.549160222519429
mới,0.548962115591259
đến khi,0.5486862527769237
nơi bạn,0.548556276164349
nói đến,0.5477733399342997
thú_cưng của,0.5461210766048645
hãy tự,0.5458749134257114
kẻ thất_bại,0.5457987071011416
phần đóng_góp,0.5432740638564477
bạn là,0.5430002286208778
tôi bây_giờ,0.5407478378109107
thủ_dâm,0.540691233314753
sống trên,0.5396411432297007
da trắng,0.5383564905172248
xe của,0.5383375471496215
gà,0.5357229324292994
kinh_tởm,0.5353932857355705
có gì,0.5353614597452495
giải_thoát,0.5336095501687929
xóa_trang của,0.5320537177325301
khỏi,0.5319206276019746
điếm ngu,0.5311180117186451
phía,0.5283881440433923
của tôi,0.5271261507001769
ngày tốt_lành,0.5263826993599073
tốt_lành,0.5263826993599073
nên được,0.5260254245883712
dẫn,0.5252074031414347
dẫn đến,0.5252074031414347
người israel,0.523538337963557
bạn đáng,0.5226953672701913
chịu,0.5226269493169647
đừng bao_giờ,0.5226165300265105
biết tôi,0.5223110863196455
viết đó,0.521717003427111
những điều,0.5195480452712571
gửi đến,0.5184984594563635
nhà_thờ,0.518150562964981
thất_vọng,0.5180021969231842
lau mông,0.5178821862929843
người bạn,0.5170608277867434
đồng_tính,0.5163579090685978
chúa,0.5151343177951637
cô,0.5150574012097175
làm_ơn hãy,0.5142068044994496
giết anh,0.5124572195604422
trong ngày,0.5116801541365614
đang sống,0.5112677633630163
nhà_vua,0.5100173449680687
mày có_thể,0.508115465209679
có_thể xuống,0.508115465209679
tôi đăng,0.5062974341150461
cuộc_sống,0.5054011929420321
được một,0.5045831708805251
khi xóa,0.5039984109096638
quý,0.502807619058664
sống và,0.5023110536046754
đầu và,0.4974520556081268
chúng_ta đã,0.49580587943005905
màn_hình,0.4944843571711644
chúng_tôi đây,0.493552024346929
thông_tin bằng,0.49176750897727467
đừng sợ,0.4885209660022336
giết chết,0.48792638179263403
đi,0.48706705063893757
một cầu_thủ,0.4856101340632932
cưỡng_hiếp bạn,0.48406481303557314
một danh_sách,0.4831891583146752
quản_trị_viên,0.4827373536675793
cô gái,0.4824562118625927
đi và,0.482037446372543
bộ_bách_khoa toàn_thư,0.4816490937951903
và đừng,0.48074803341508776
thứ tôi,0.4804225423715042
bắt_đầu,0.4757856096207862
bạn chậm,0.47530184128290687
tim bạn,0.47400864927523056
cho bạn,0.47351908950403593
trở_thành một,0.4728729001324851
những kẻ,0.4719386511614073
người đàn_ông,0.46865407645441876
kiếm,0.4673366916474367
mông ngu_ngốc,0.467173953140226
phù_hợp,0.4650685044605496
hạn_chế,0.46409184099654727
và nhìn,0.46396448446079425
một chuyên_gia,0.4626181137260175
vấn_đề là,0.46222781104778066
gã,0.4621325216220361
và chết,0.46210561251529075
không biết,0.46155849626260903
đít,0.4605279908071436
sẽ xảy,0.4604681023627158
hãy chết,0.45955536755327414
đến,0.458912260355901
hành_vi đồng_tính,0.45847453300797697
con_người và,0.45846338479450693
đe_dọa mọi,0.45758039231023323
bằng_chứng cho,0.45732764036059287
xóa_trang,0.45663060823466195
trong địa_ngục,0.4562858443686811
chết hoặc,0.45575228092932824
đồng_tính tôi,0.4557481677234028
là dành,0.454347010790673
là bằng_chứng,0.45345814669894063
chắc rằng,0.45282999180586053
rồi tôi,0.45046735430013785
thông_báo với,0.4502940098057181
nếu được,0.4501305423107508
ta nói,0.4496765153131209
làm sẽ,0.44950889351088513
iran,0.44728578462503915
dậy và,0.4472841215085524
tè,0.44708594566219134
mình đồ,0.44691987092591057
của những,0.446763681901714
tin chắc,0.4465259015917171
đấy,0.44589123548307835
tự_do,0.4448764118663385
lại nếu,0.4443418993103384
rằng đây,0.44413122132064464
căm_thù,0.44348992229812334
bạn xóa,0.4434641983385413
khỉ,0.4426193555684174
đã kiếm,0.4411444760177418
hố,0.4401201282886956
mỹ,0.4383820866912461
tắm,0.4382423623626738
hoặc bị,0.43810230544954426
trực_tiếp với,0.43731162456825845
tên khốn_nạn,0.43629895397206464
thú_cưng,0.4343514077225196
bạn bây_giờ,0.4335755900771857
ý_định,0.43339239416154696
ngốc tôi,0.43157306924433964
lau,0.43033226936406604
phúc_lợi,0.4303057459540591
hạnh_phúc,0.43008413823360275
có tên,0.42973727988611704
slav,0.4288682175223119
chuyên_gia,0.42862163225889516
thảm_hại,0.42843023367484906
bên,0.42784964099392786
tầng,0.4269855117744135
hầm,0.4269855117744135
hầm của,0.4269855117744135
tầng hầm,0.4269855117744135
có_thể là,0.4266268529580426
người_ta,0.4262264664602281
cặn_bã,0.4255953413053766
chúng_tôi đã,0.4249495293016398
khẩu,0.4244623467270711
khẩu súng,0.4244623467270711
khốn mày,0.4231982524999173
cháy,0.42283839020661296
gã đồng_tính,0.4225852604127245
họ vào,0.42183496769921297
cầu_thủ,0.42171739043104606
con bò,0.41884402395093245
bò,0.41884402395093245
nói cho,0.41814466301509157
giúp_đỡ,0.417717583987922
một lời,0.41685619585064804
bật,0.4163268918863574
ném,0.41593785751525253
được gọi_là,0.4146057977471539
toàn_thư,0.4129211766611885
còn sống,0.4115188487717621
tôi một,0.4112777485860884
về chủ_đề,0.40802041195598987
wikipedia,0.4070912945748429
thấy anh,0.404966187442533
là hành_vi,0.40477844690714404
chúc,0.4042392183522997
hét,0.4041123948363165
và gia_đình,0.403604607438248
yam_la,0.4027821145917861
không_khí,0.40251048473160567
ăn_kiêng,0.4015322931845422
thấy sự,0.3998496353743188
chuyện,0.3989422187316221
tim,0.3970429982937804
này bạn,0.3937048684342472
kiếp tôi,0.3925716348973902
_hãy,0.39256305799939417
qua đường,0.3922443346710134
thề,0.3901418133255537
của vua,0.38741283513589836
đứng,0.38713299869582735
fi,0.38664195281594743
chỉnh_sửa của,0.3865100379211739
phát_triển,0.38649824078927236
trở_lại,0.38639923943347865
ngu ngốc,0.386345127296302
cẩn_thận,0.3862603049720824
hơn nếu,0.38536316207120935
nhiều tháng,0.38457721995973904
rời khỏi,0.38369958943765553
với họ,0.38252810813289634
trực_tiếp,0.38237574395398893
lời_nói,0.3814152701497037
bạn trở_thành,0.3811326985102234
mạnh_mẽ,0.3788872907621548
bạn vì,0.3774987698343116
tội_phạm_chiến_tranh,0.37706833825464153
trắng,0.3766542153752862
wikipedia nữa,0.3764261699331611
con chuột,0.3756774990243237
đối_với một,0.37541077414013463
nếu tôi,0.3746503134046443
bộ_bách_khoa,0.37400071425863374
là tôi,0.37386703778662345
sẽ được,0.37373383907286956
có sẵn,0.3734427884695979
chủ_đề này,0.3733229831007366
xấu_xa,0.37313476000946305
thụy_điển,0.3730521337387876
hề,0.3726099992797582
nhưng anh,0.3722420649710583
có tôi,0.3719270172987461
số các,0.37191709047646904
bao_giờ bị,0.3713880449850598
bạn rồi,0.3713509969467541
ấy không_thể,0.3707705504924626
lần này,0.3706163330901649
vô_ích,0.3700003165644994
xứng_đáng được,0.36998806804526696
thành_phố,0.3687388258093564
độc_tài,0.36822470910985705
khốn_nạn tôi,0.3676434444311334
tàn_nhẫn,0.3671327801909738
ấy đó,0.366608665331935
khuyên bạn,0.3662064417540566
họ rằng,0.36593880213024765
kinh_tởm và,0.36524275748464224
trộm,0.3650787628364122
nói_xấu,0.36482619740308847
trong một,0.3646745210026404
và đối_mặt,0.3644087253700988
chết đồ,0.36414604073711254
người mỹ,0.3619675179102934
có một,0.3611475850900364
ra với,0.3606007382839456
cho người,0.36005623124221886
đánh_cắp,0.3600209037756705
ra từ,0.35949347490950373
như_vậy bạn,0.35937687567845045
do_thái,0.35935433135673034
trong nhiều,0.3593096122841671
sẵn,0.35893033428360693
chuyển,0.3581620283458794
đó thì,0.3565092844392643
nhìn phía,0.35582320076076807
cái này,0.35543689449600924
cũng phải,0.3552967956412085
lười_biếng,0.3549374259733041
tôi anh,0.3528267761924748
gặp rắc_rối,0.3527378029844925
chừng nào,0.35212614757312727
chừng,0.35212614757312727
chuột,0.35168470733834456
bạn chết,0.3512620801031395
ấy cũng,0.3509986038044215
hiện đã,0.3506945871022337
lại là,0.3503186819495526
khiêm_tốn,0.34960820717292
xe,0.34931130871203236
thô_tục,0.3489216971230513
mẹ tôi,0.34874667147704685
đã gửi,0.34856451009946
gọi_là,0.3479286842103892
khắp,0.3474737944202451
miễn_phí tôi,0.34726582022441604
hơn cả,0.3467130923038932
lần và,0.34658666970020424
người hồi_giáo,0.3461490857313776
nên ngừng,0.34475888023602363
bây_giờ bạn,0.3447305744010933
chúa là,0.3437381453517863
họ cho,0.3434499156033762
pe,0.3433099746771233
vì_vậy,0.3427637863277784
đã có,0.3406719323774597
ida,0.3403589770659059
công_việc thực_sự,0.3398553966932092
ý_kiến của,0.33785061788533705
quản_trị_viên wiki,0.33536435829018635
trước mặt,0.33499902973302276
tôi hay,0.3348495162101761
bản_thân,0.3342336194487281
thô_lỗ,0.3340057788971282
dọa tôi,0.3311061766277078
tại_sao những,0.33007973092309895
trở_lại và,0.3299775675386437
được tôi,0.3298384943091859
khốn_kiếp tao,0.32868630050562214
người theo,0.3275790575595205
kiếm được,0.3271653598048228
đàn_ông,0.32685729955826753
bẩn_thỉu,0.3263540524269802
khác đang,0.3259272360558557
đảm_bảo rằng,0.32478077350673606
và bỏ,0.3244753784255171
chặn các,0.322802206697412
thịt của,0.32039122482143634
đồ ngu,0.3202386381988978
_mày,0.3199115960850847
ga,0.319680325458514
dậy,0.3190645791579167
chiến_tranh,0.3187707778898502
tuyệt_vời,0.31851697996355705
về mặt,0.31832517125301507
như thế_này,0.3183165374765731
thì anh,0.31825344733118455
cũng sẽ,0.31792231758460726
tốt,0.31701445041230225
hết,0.3157474139118653
10 tuổi,0.31484140407999633
con khốn_nạn,0.3148097747651879
tồi_tệ hơn,0.3143403498020107
rằng bạn,0.3139428476526438
có cảm_giác,0.31324392636707965
cả ngày,0.3123105327084122
và người,0.3121733645530163
không báo_cáo,0.31187632618671396
là nhà,0.3116984132229838
nói_chuyện với,0.3110820004929732
không tôn_trọng,0.31082160807354814
cách này,0.3104492444809868
người trong,0.3102058903641057
đây và,0.31009302855249604
có_thể,0.30591502333658627
na_uy,0.3059055402342584
đất_nước,0.30553433180910977
lời nào,0.3054732152639226
chặn bạn,0.3053481058619908
tìm_kiếm,0.304436358319143
như_vậy,0.304318037917179
mặc,0.30314357086110955
gì đó,0.3025900232456195
vị_trí,0.3022277828111854
con_người,0.3021835491602629
ngoại_trừ,0.3008901774423963
xông,0.30028709543905263
rắc_rối,0.30023344840670496
tình_dục với,0.2998708507353799
giữa,0.29972238431444786
khốn_nạn nữa,0.29938825432025745
cô bé,0.29887644266632407
chúc một,0.29869299562495794
mỗi ngày,0.2985703594598235
bú,0.2980952623106698
lắng_nghe,0.2970272223998217
wikipedia này,0.29520001384281297
biết nếu,0.29467124398684036
vào các,0.2944884142783249
này xảy,0.29354415319135185
một ngày,0.293463662265307
của hắn,0.29323545498715575
nào trước,0.29213651349377967
đã cho,0.2917516451603213
bạn đến,0.2915895385713333
tôi yêu,0.29139896692520395
trái_đất,0.29054752808314305
xứng_đáng,0.29054672998106923
rạch cổ,0.29030183948928096
đen to_lớn,0.28994048337705414
các bạn,0.2895688964434845
cậu bé,0.28834493238491926
lời nhắn,0.2881418882957089
lò,0.28782264562047893
cảm_giác,0.2875062105394469
trại,0.2871857349416266
nigga,0.28689498587380746
nó lần,0.28618355199233575
an_toàn,0.2859189823288708
dân_chúng,0.28544843158174876
sống tôi,0.2853461090613303
ngài,0.2846794875866125
chuyện này,0.2842623937602763
mặt tôi,0.28393958375378053
bạn vào,0.283340335103699
còn nhỏ,0.28226563597492227
đúng_đắn,0.28138434243391386
tôi phát,0.281041732473915
có tiền,0.2809056245167602
vào mặt,0.28054135811870057
có trong,0.27951909413123743
bạn ngừng,0.2794778406465769
cho thấy,0.2786577900057684
ấy tôi,0.27849097642497755
vào đó,0.2783811832120984
hèn_hạ,0.27832930059025834
từ bạn,0.27792087001396976
và không,0.27787648740585813
này khi,0.27760478616577716
jimmy tôi,0.27659785590100455
ấy nên,0.276304295512859
thấy cái,0.2748340297370058
trong số,0.274651755593969
gái,0.27442987831162474
sẽ gặp,0.27391556624410557
tôi mới,0.27374861388875765
từ phía,0.27324744084573727
ném vào,0.2723232872855978
các thành_phố,0.27139477241436766
đen,0.2704039599861689
đập,0.2699965468122526
thế_này,0.26956657268495926
của mẹ,0.2695033425747657
một cuộc,0.2690143618331477
bạn thấy,0.2688860893288231
hiểu,0.26875325831566943
mới bắt_đầu,0.2682787773211809
khi nó,0.26818956634726204
là quản_trị_viên,0.2681859519860763
đã cưỡng_hiếp,0.26810070766706673
hay bạn,0.26788839252736946
ấy có_thể,0.267382194929829
dương_vật của,0.26674447445604405
khốn_nạn của,0.26624441252310993
phát,0.265533808833533
chặn tôi,0.26495326583728224
ra tôi,0.2648022103790385
ôi chết,0.2638324859022137
công_cộng,0.26315603656082215
gia_đình,0.2625626160983988
kẻ khủng_bố,0.26155556929245166
là anh,0.26093303820541175
lại cho,0.2605744426991171
hạng,0.2604483273630166
nhếch_nhác,0.25735294928509334
con của,0.25729556677747517
kinh_tởm tôi,0.256950387413857
mọi thứ,0.25654844756811784
bắc,0.2562120291760615
châu_phi,0.2549517104678302
khốn_nạn bạn,0.2545594750688064
trống,0.25416165302198385
trái_tim,0.2540944051341448
13,0.25327633787497433
nhất thế_giới,0.2512034971980515
da,0.2506843704582094
tôi mà,0.25034490102629425
bản_nhạc,0.24992656116579667
cổ,0.2497082548967823
hoàn_nguyên nó,0.2496397644374912
người_lớn,0.24932055822463198
người có,0.24890897119976246
sẽ gọi,0.24869620395881886
lại bị,0.248608139973657
người cai_trị,0.24795356030044807
khốn_nạn thảm_hại,0.24782265548203375
bắt_cóc,0.24687840152613735
súng và,0.24591911918335024
và cho,0.24546859591949513
chơi,0.24522602802535795
nhiều về,0.24387610022702583
chọn một,0.24379171372331745
lối sống,0.24374195061638113
hãy tránh,0.24336740127679046
một_cách,0.24307150488357165
bị ném,0.2420715298119516
một công_việc,0.24201888538792157
tôi tin,0.2419776945701658
lạm_dụng tình_dục,0.24179053478336834
viết của,0.24024794531851137
nghĩ bạn,0.2373287272851752
là thành_viên,0.23586997336757573
khốn_người,0.23532853625495437
lời cảnh_báo,0.23524333522590368
tuổi và,0.2346813021583519
một cái,0.23446594270100485
lấy,0.23353309706771166
hiện,0.2327386146626113
cuộc_sống này,0.23186534236160658
nhanh,0.23178178976981897
chặn tài_khoản,0.23123595474067216
kia,0.230958284648954
cai_trị,0.23073087438912748
đồng tính,0.23033732078687863
sẽ chặn,0.22854220557098406
tình_dục,0.2279856125354264
tên tôi,0.2272903123687827
bạn xin,0.22648109454145018
mẹ bạn,0.2263860625957416
khi họ,0.2261864919650346
biết nhiều,0.22587848580538855
như_vậy nên,0.2256446838577566
gốc,0.22563891501913916
người không,0.22554970869109642
biết lý_do,0.2255047114080379
bay,0.22488927736960485
ra để,0.22462446045271356
mình và,0.22328238075086845
con trai,0.22264047214713842
đá vào,0.22220148555002583
chậm_rãi,0.22149280908968608
nữa đồ,0.2205674648017095
một lần,0.2204559499321283
thành_lập,0.22031042327278721
sẽ hoàn_nguyên,0.2200738514273537
thanh_niên,0.21910260915292035
anh,0.2188518653049733
người da_trắng,0.21825797099053282
bị mất,0.21792894041387664
thời_gian dài,0.21733354142886152
bịt,0.2172359372290134
cuối_cùng của,0.2159388505492194
bạn ra,0.21480874758212634
to,0.21457988045102358
miễn_phí,0.2144482879232721
tôi bằng,0.21271382448382126
vào bạn,0.21249024668919558
tôi thực_sự,0.21225880618433488
tôi định,0.21220327413767068
khác sẽ,0.21094828107014402
đã yêu_cầu,0.21078064734117194
chết sớm,0.2103517223511987
bạn đúng,0.2095587543185144
mày không,0.20856178690864502
một mạng_lưới,0.20752114798176305
không để,0.20603017879239005
chết đấy,0.20598845907824612
sẽ là,0.20551154956637901
kiếm một,0.20546892775802564
