word,coefficient
giáo_phái,1.0010250668190321
bú_cặc của,1.000016879519639
bạn nên,0.9814343491543333
vậy,0.9800817800197078
vô_thần,0.979709822624266
chính họ,0.9784878295551374
chặt,0.97645532032913
chết_tiệt của,0.9728241897900376
đã trở_lại,0.9716853997624325
là gửi,0.9699356570472035
một lũ,0.9690847456816571
tôi thích,0.9662289270481529
trở_lại,0.9610866174325813
và xin,0.9591877701978122
gửi,0.954864738179789
trò,0.9484258188341086
hiểu,0.941918963664102
giết chết,0.9358987865682366
tuyên_truyền,0.9355007131123648
để,0.9333406645025462
tôi chết,0.9313259094892852
về cái,0.9298042463013587
vì_vậy,0.9266234410409399
cần nói_chuyện,0.9260180143434746
toàn,0.9238981083463279
đồng tính,0.9234746026532009
lý_do là,0.9234273302685483
anh cũng,0.9208698713171989
nghe nói,0.9203771886064359
cá,0.9174855852360689
của một,0.9071724904546734
cần có,0.905685798395322
và một,0.9055100684546863
khốn_nạn và,0.902099013535459
gã,0.8947640962126274
đi con,0.8939649778133502
bạn là,0.893918541824792
gì bạn,0.8925317941833787
đạo_hồi,0.8889587329069778
liếm,0.8864170353589061
ra từ,0.885929927738114
có phải,0.8839180188019543
da,0.8838388958972196
do_thái và,0.8828807937147698
nhận được,0.8801770423484642
khốn_nạn nữa,0.877113506903924
cái,0.8715409888680048
lại để,0.8714457583454075
là vua,0.8709517028718085
trang,0.870079674341164
người lũ,0.8688382852146119
đi và,0.86706957807154
nam,0.8654481816862954
riêng tôi,0.8653991758584413
đô_la,0.8649360784990944
gì,0.8636037687284617
do_thái,0.8633565810693561
không biết,0.8610981568788738
điều duy_nhất,0.8608880148070674
a_hah,0.860655607002293
vì đã,0.858431898076799
ném,0.8578431327562692
địa_ngục,0.8522149725032698
tự_tử,0.8487616095662999
mày là,0.8427220590189095
aha hah,0.8425194567013379
nữa nếu,0.8423249182796365
là trang,0.8422636184146424
thế_giới,0.8356584976819688
trông,0.8353458559251351
hãy tránh,0.8344146870548895
của riêng,0.8293357612792428
trong mông,0.8231027530941561
cặc trong,0.8231027530941561
đã bỏ,0.8229686938833141
tôi cho,0.8226355328881495
sẽ chặn,0.821615399836459
học cách,0.8204379646584863
2005 utc,0.8189667170188761
xóa_trang,0.8153845433358119
cứt,0.8046678565203985
vớ_vẩn,0.8034956234229702
khốn_nạn bạn,0.792467059700396
bảo,0.7911305897559368
của đức_quốc,0.7875138344123197
chặn tôi,0.7857332601131362
lau mông,0.7852175733334937
đâu tôi,0.7844286211423335
lên thời_gian,0.7817292850065551
lợn,0.7798607958566167
chỉnh_sửa trên,0.7781706765688755
tồi,0.777038244410806
hình,0.7757457834899752
cho tôi,0.7749801034782287
bạn bạn,0.7734754575235216
bạn lũ,0.7705273957189536
miền nam,0.7699721620908566
tôi viết,0.7658461130822453
dương_vật,0.7651513069240312
nhúng,0.7630217584191556
các quản_trị_viên,0.7589255554854794
wikipedia nữa,0.7588408800357814
một cuộc_sống,0.7566110061608695
_đồ khốn_kiếp,0.7560848104881435
heil,0.7498596334042932
không làm,0.7497457990872384
ha,0.7488172504883334
của tôi,0.747433729265791
xứng_đáng,0.7469678501147796
tránh xa,0.7423343519466733
chúng_tôi và,0.7414719778508752
bạn vì,0.7365096818582724
wiki chết,0.7361002213998624
lớn lên,0.7359667035074522
chúng_ta cần,0.7354200604780019
quá,0.7342679034545545
bạn trở_thành,0.7293390278418124
tệ_hại,0.722834385962592
của mẹ,0.7212752648411975
xóa_trang của,0.7195736011839392
xứng_đáng được,0.7183731161159419
tôi giống,0.7180147846583503
ngày 14,0.7168304069090441
chuyện,0.7167100785014308
chủ_nghĩa_tự_do,0.716143405245445
theo chủ_nghĩa_tự_do,0.716143405245445
mặt tinh_ranh,0.7141759609768933
bạn rồi,0.713665160186067
đều bị,0.7096772018053233
nghiêm_túc,0.7046678564856912
tên khốn_đó,0.7028281291575245
cũng là,0.7024600783700609
một tin,0.7009053768618652
ia,0.6999127345456834
béo,0.699299222085079
chúng_ta đã,0.6985950857362839
và giết,0.6950110923355451
đầu và,0.6938484193839523
có chuyện,0.6934452942236705
thật tệ,0.693422091275158
ai quan_tâm,0.6925482941795896
kỳ_dị,0.6924165550409745
một cái,0.6916114213090845
khốn_khốn_kiếp,0.6890481748218007
con khốn_khốn_kiếp,0.6890481748218007
nhúng chết,0.6882385597037272
không quan_tâm,0.687902472284184
được một,0.6870643963477213
địa_ngục đi,0.6866752490014096
hãm_hiếp,0.6860474423441065
đồng_tính không,0.6856675939343801
đeo,0.684972147271022
học_sinh,0.6820686726343996
tao,0.6792664580009776
nhất thế_giới,0.6787380040288639
để nó,0.6782303297392506
bất_cứ lúc_nào,0.6778793480665345
mà bài,0.6774931158964351
nào hãy,0.6741174598968298
những biên_tập_viên,0.6737521273052308
khỏi,0.6706267065611621
khốn_kiếp bạn,0.6703818041746769
hitler,0.6696021069257516
có bạn,0.6675230613822637
năm 2005,0.6669851757755026
trở_thành một,0.6664917008336071
đánh_bại,0.6656953549123057
thô_tục,0.6653973085010478
nó trông,0.6637396095311138
mỹ,0.6627708057505781
người này,0.661574296126876
cho chúng_tôi,0.6611265323581065
bạn không_thể,0.6599078100657836
đã hiểu,0.6594573851093621
để tôi,0.6590085684087716
là tôi,0.6566870579856646
một ông_già,0.6562211878608123
bạn đồ,0.6561048232397747
anh và,0.653348734546277
kiếm một,0.6531356512108991
nói tiếng,0.651807981003648
tè,0.6516381919593359
14 tháng,0.6510106837948331
14,0.6510106837948331
bỏ,0.6500109923415665
bạn thậm_chí,0.6497058172752703
đi chết,0.6492628853065512
cay_đắng,0.6485957032473464
gì mà,0.6449067845339376
lúc_nào,0.6424715640703386
và hãy,0.6421816066826143
tất_cả những,0.6420668489636365
tại_sao anh,0.6413047164142907
ngoại_trừ,0.6405781742966749
giúp_đỡ,0.6381705071548159
số các,0.6362824846387254
lại nó,0.632398503210562
tên khốn_nạn,0.6285373040894511
cấm tôi,0.6269546098423096
khốn_kiếp tao,0.6254251434459254
bạn thích,0.6237104148331399
lũ khỉ,0.6228304303714064
thằng,0.622636780670495
họ không,0.6197083645549393
mình tôi,0.6189713054614758
đồng,0.61528971189543
ngu_ngốc tôi,0.6150585749081885
với việc,0.6144198775390652
cách nói,0.6139627541707727
nó để,0.6137674705851693
đã viết,0.6114259029886697
đức_quốc,0.6086282409862482
đức_quốc xã,0.6086282409862482
you,0.6083424297180097
ngồi,0.6064642706714852
mày chết,0.6051959711577818
giáo_viên,0.6051013839755166
ip địa_chỉ,0.6044821301170723
din,0.6034356078099927
trở_lại và,0.6027616463208566
quan_tâm đến,0.6016437931593029
miền,0.6015772644376298
chúc_mừng,0.5990420614378389
hoàn_toàn,0.5989753672380848
tiền,0.5985292273956948
2005,0.598178178518072
lau,0.5970138152253576
học,0.596845456534594
vào đúng,0.5936986146781956
troll,0.5933961489398208
tại_sao không,0.5928521676088946
bạn chỉ,0.5881755833237075
khốn_nạn hãy,0.5866423209068885
biến khỏi,0.5857198341826882
30,0.5843606389206201
hầm,0.5842319484030486
tầng hầm,0.5842319484030486
hầm của,0.5842319484030486
tầng,0.5842319484030486
thời_gian ngày,0.5839167170481894
là bạn,0.582689623908412
thiêu trong,0.5823009946512472
đừng làm,0.581564760053117
thất_bại,0.5805794208337991
mọi nơi,0.5803533666427835
bị ung_thư,0.5777169298102889
cũng có_thể,0.5750416984318579
họ cho,0.574805442358662
tiệt bạn,0.574024718846394
mut,0.571611421621552
mut ha,0.571611421621552
kẻ theo,0.5680530357016769
làm những,0.5665369434513942
đưa,0.566101932567729
này lên,0.5646607347767078
chiến_tranh,0.5633495748902635
đến nhà,0.5626241183114014
riêng,0.560773755293268
giống như,0.5582003573924575
đánh_giá cao,0.5559249727390343
nghiêm_túc đấy,0.5544023277790616
đăng của,0.5543689233280295
đồng_tính anh,0.5543411379201876
xã,0.5534761090055519
nhất các,0.5530990090270053
vậy url,0.5529034519853696
có tiền,0.5523804508091803
đang làm,0.5512255243882647
chuyện gì,0.5489762638109882
đó có_thể,0.5479250575462083
tiếng anh,0.5474001422955446
đến cái,0.5473510847333295
tôi lại,0.5456069486723039
tránh,0.5443309995874511
đang đề_cập,0.5431743828785576
người bồ_đào_nha,0.5417496285770141
nhà bạn,0.5404549106704439
phải đối_mặt,0.5403324254645099
ăn thịt,0.5397287628772952
hơn một_chút,0.5384767299917812
vào wikipedia,0.5379417181234909
giết bạn,0.5366320148740468
xa,0.5354587832652019
khác đã,0.5343973388837171
nạn,0.5322131135889069
hiểu rõ,0.5315315155272168
thủ_dâm,0.5314821270929923
giải_trí,0.5312785802499539
tiệt này,0.5291737618109952
bồ_đào_nha,0.5262659273172254
phương_pháp,0.5257605718310484
buộc_tội tôi,0.5254308469105846
xấu_xa,0.5223305637699541
để được,0.5213448286960523
hơn để,0.5211209256149503
khốn_kiếp và,0.5195328354412512
phân,0.5194526896222461
tài_khoản,0.5177659769426514
của mọi,0.5156240045593683
trại,0.5124066537484487
nói là,0.5122251749863536
kỳ_thị người,0.5119702843110006
kỳ_thị,0.5119702843110006
đồng_tính của,0.5112619174778655
những tên,0.5110501395503567
ném bom,0.510878714845681
thích khi,0.5106287271381736
kinh_doanh,0.5097118212750251
hoàn_nguyên mọi,0.5067807440268284
thói_quen,0.5067077799546841
trình_độ,0.5065116407556519
thật ngớ_ngẩn,0.5059840112753462
này nó,0.5053812028572271
cả ngày,0.5046119891639214
tính,0.5045459700749856
tác_động,0.5037340381566361
tác_động của,0.5037340381566361
xé,0.5034849243816041
gan,0.5027293937264037
bạn gửi,0.5022314671705379
chặn các,0.5019417193038855
có_thể hiểu,0.5004680234211486
nó mang,0.49894858103313255
rằng tôi,0.4987327553882448
buộc_tội,0.49826568191514176
sandbox,0.4980191787055667
ta là,0.49774302678192256
anh không,0.4959847767206344
và bị,0.4957860538718622
thư cho,0.49568222736092865
vẩn tôi,0.4951286377657412
george,0.4949045475145047
dựa vào,0.4940713615866592
tài_khoản của,0.4927685687911367
tin nhắn,0.4926148359341239
và làm,0.4924825723518622
đã đăng,0.4908685027375986
khách_sạn,0.49045616442892015
một danh_sách,0.4892867968064765
bài đăng,0.4892796985993405
đã nhận,0.4891976278761765
nhận,0.48886309328361616
đã khôi_phục,0.4882687525255854
chà,0.487423347027525
trò đùa,0.48661399001206945
utc,0.485809518113709
ii,0.48564463394552293
của hoa_kỳ,0.4854733125644544
một trang,0.48439883178341275
cút đi,0.48384486139718974
nói về,0.48347906924044615
hãy nhìn,0.48223936319475147
cát,0.4801262658449833
nói chúng_ta,0.47839828915373334
bạn chẳng_là,0.4775396896259078
phần đóng_góp,0.47559966443635887
vì_vậy hãy,0.47443925130185466
của,0.47381386123505664
khốn_nạn đó,0.47294296673495295
đất_nước này,0.47243799677373227
đô_la đô_la,0.4718398414500557
mình,0.4715951238425592
cuối_cùng của,0.47051305650715125
bom,0.46930885630438895
đồng_tính hãy,0.46836890447274593
qua,0.468075317281421
một chỉnh_sửa,0.46770115599782797
bạn bị,0.4672597021217615
nghiêm_túc mà,0.4672113444185452
hộp_thư,0.46671218077638277
thông_qua các,0.4666594736141989
nghĩ rằng,0.46662467088972787
dậy và,0.4657872750932896
kẻ đồng_tính,0.4654928262959021
đồng_phục,0.4652595884529473
đồng_nghiệp,0.4638722271775279
rút,0.463305307440367
tôi hy_vọng,0.46286709122383896
mông ngu_ngốc,0.462376053271688
đã yêu_cầu,0.4618785947736036
thành_viên,0.4603302627738647
giỏi nhất,0.4598992416909569
hoa,0.45934001803029095
ấy muốn,0.45849181503998715
gì đó,0.4573996123752691
khoản,0.45709103294139497
nam của,0.4553349962942656
là tất_cả,0.45283554712038626
bạn bảo,0.4507486044043399
hãy đưa,0.4506872106585826
phù_hợp,0.44943584175620654
có được,0.4491885082215522
cuộc_đời,0.4488836288199669
sẽ đến,0.4485759420599388
tim bạn,0.446991575239016
tham_gia,0.4468453000737837
viết hoa,0.44639843416856745
khi đến,0.4460398004535759
mặt,0.44507950390449763
mày đi,0.44470423547052235
về người,0.4446028523001788
rồi đồ,0.443204967123197
bản chỉnh_sửa,0.44299578805677015
thiêu,0.44264739526037483
bị thiêu,0.44264739526037483
như người,0.44243861681581137
đã quen,0.4418877688312737
khu_vực,0.4412995326305204
trung_tâm,0.44084478673766064
nó hoàn_toàn,0.43928112418836096
là gì,0.43858415535246154
khỏi miệng,0.4384642315806528
xóa bài,0.4380211424321846
khắp,0.43781086844008654
suốt,0.43770231923677094
một quả,0.4373521784505817
không_khí,0.4371869187316134
dùng khác,0.4356923532860739
ăn_kiêng,0.43467518413672407
lừa,0.4341539428967176
ngủ,0.43402736256979735
phù_hợp với,0.4340147093120675
chỉ đơn_giản,0.430446226962296
súng,0.43043717623619326
công_việc thực_sự,0.4264499817891613
khắp mọi,0.42575207641897356
mình đồ,0.4250057404426433
đánh,0.42490576335687724
bà ấy,0.42405700155324844
đập,0.4238455724958361
và để,0.4232499121526673
tôi để,0.422450835479916
những con,0.4220003505052052
coed,0.4217744105707606
như_thế,0.42155967595347293
tôi cực_kỳ,0.4214818400369635
nhắn,0.42101640572473864
url nên,0.42063539296766245
bạn có,0.4187324622795738
cút,0.4186187100175001
gửi cho,0.4165294330672444
đâu,0.41586560784726523
kiếm,0.41583938600426745
nặng,0.41573235916836476
ra khỏi,0.4155226079858142
nói_chuyện về,0.41533976642852977
thay_vì,0.41423062889319173
bạn vào,0.4097266130341204
mày không,0.40954613402086537
sinh ra,0.40699134824097205
đạo_sikh,0.4061447836745068
được xem_xét,0.4060047547376331
người là,0.40502949513532965
có biết,0.40417339655253515
cư_dân,0.4040465093100319
ngốc cảm_ơn,0.4039846200608247
khôi_phục,0.40366120503138664
đếm,0.4033934474169113
riêng_tư,0.4030723361346025
xóa đi,0.399879477350428
hoài_nghi,0.3977817690008649
cặc cặc,0.3977500903187163
king,0.39753702346266795
khốn_kiếp mày,0.39739532951988266
ya,0.3973501571633032
nhằm,0.39730549515218166
danh_sách,0.3972012258689652
viết lại,0.39717637784262555
đây không,0.3967182047374366
vấn_đề của,0.3962850276142013
hack,0.39583906528388174
wikipedia của,0.39569619550004637
anh_chàng người,0.39510983732012145
hàn_quốc là,0.39471643490820973
bạn hoặc,0.39337279025318994
nữa tôi,0.3907714915602455
anh bạn,0.3901831257702709
hãy kiểm_tra,0.38999494970766346
hàng nghìn,0.3872855982474386
af,0.3872855982474386
lại nhiều,0.3871395125480036
đến và,0.3868161699578453
mặc,0.38593977221827336
nhỏ,0.3849365696108398
làm với,0.3847931241399701
vậy hãy,0.38386017870680683
khoảng,0.3836793104850669
bạn bây_giờ,0.38344410703448084
cực_kỳ,0.3829886442405782
không thì,0.3826968191914542
cho họ,0.3814636364011426
miệng,0.3799106378194571
chặn bạn,0.379487622676175
rồi bạn,0.37916461737503265
đó đi,0.37906150241974934
lại đó,0.37866996465833647
đến một,0.3770285946597924
tham_gia vào,0.3757892702119137
dù,0.3756191132265796
vì bạn,0.3754513029970525
fag,0.37513241578751055
vỡ,0.3744211229073635
đi ngủ,0.3738462745089764
cấm,0.37351306607344764
ghen_tị,0.3734041043902918
ấn_phẩm,0.37268909545592444
vào mông,0.37201118703552505
vào danh_sách,0.37195896486168867
lông,0.3715503212768809
nhóm,0.37143956099587216
bạn đang,0.3706613173147123
điều_hành,0.3686608287353197
cảnh_sát,0.36776978638493024
tình_yêu,0.36715125562943524
wikipedia không,0.36469467329423433
sinh,0.36454101716358167
trang cho,0.36390465625193535
bạn tại_sao,0.3633228011634464
độc_thân,0.3629863871600104
những trò,0.36292742514387294
tim,0.3626053340938984
bạn uống,0.3615496660842256
ngu_ngốc,0.36089687676903587
thực_sự nghĩ,0.3587177551079073
đâu và,0.35850933178100725
các vấn_đề,0.35837066368741793
đời,0.35620979769555705
nhân_tiện,0.35595183621702736
họ rất,0.3555505459488488
là url,0.35301009683208723
thậm_chí còn,0.35231613838796305
nó thật,0.35164268351691125
tất_cả các,0.35154034086946306
chảy,0.3512589461588269
những bài,0.3512117609368838
_biến,0.35091128018316203
_biến khỏi,0.35091128018316203
lũ điếm,0.35035320280283894
đối_mặt với,0.35016342923001276
bản_thân mình,0.34994522695219327
tuổi và,0.3490918323741892
không_thể tin,0.3463637077676824
là thành_viên,0.34631236766126144
tưới,0.34618509132073527
phải là,0.34596626599517627
ai không,0.3457705494690423
biện_minh cho,0.34489445009603853
biện_minh,0.34489445009603853
cho bài,0.344674914594168
một nhóm,0.343826546767926
anh_chàng,0.3424997991414581
đã đưa,0.34187049721055235
kiếp tôi,0.34131471072175695
bạn lần,0.34116743688668816
bằng,0.3410869079098647
điều_khiển,0.3405444534691768
chú_ý và,0.3402224621216856
quen với,0.33970570846525666
quen,0.33970570846525666
đang nói,0.3394799065427996
ác_quỷ,0.33920240766930615
thấy điều,0.3384867063245829
rằng những,0.3383229136773533
tìm bạn,0.338090685082892
yam_la,0.3380388636834719
đều là,0.3374480681427306
với wikipedia,0.33718804814687325
cách sử_dụng,0.3360584328445722
lý_do khiến,0.33460435065209626
thật là,0.3344282143411969
họ cũng,0.3339630249988941
gì với,0.33352864268811694
họ,0.3328702643202575
vẩn,0.3327821826921193
bạn cũng,0.332425663071981
trong số,0.3317313280114775
muốn,0.33147062857765436
ăn,0.329245065197461
và bây_giờ,0.32922824780419396
13,0.32880346775678276
nữa và,0.32817347889169296
người trong,0.32719947914079806
ngớ_ngẩn,0.32511107623836577
giỏi,0.32461730420893553
bạn vì_vậy,0.32371871743314096
nhớ lại,0.32365349922732667
để tìm,0.3235993824886113
40,0.3235740411970261
cho những,0.3234681843897654
làm trong,0.32229096863266093
chạm,0.32221832145616064
chạm vào,0.32221832145616064
tôi về,0.3213242505263969
gì thế,0.3201078333982733
chủ_đề này,0.31911134799042096
hoa_kỳ,0.3189539198684226
sẽ nhận,0.3185747157787757
tôi tạo,0.31824943504013425
không thích,0.31791520550726077
ít_nhất,0.3165000029879874
tyler,0.31605259439908895
người cộng_sản,0.31574026849964293
ông ấy,0.31573670745773247
tôi định,0.3144998846553324
ra bạn,0.31230557486348065
từ việc,0.3111841602322156
đầy,0.3097584280435916
yêu_thích của,0.30951603867531846
người mỹ,0.30950446541217663
nghìn,0.3083426177138793
ngăn_chặn,0.3067291125109824
cần,0.3062348503902485
đá vào,0.30585210715953537
sâu_sắc,0.30568437870353
chim,0.3040445682377142
mà bạn,0.30400530022894495
kẻ phá_hoại,0.3039746949402528
dậy,0.3028817759225228
viết này,0.30229167041417354
người ta,0.3022309949522136
trang này,0.30169216319421555
bạn điều,0.301095065164105
duy_nhất,0.29897705286168896
21,0.2979148308494076
thông_qua,0.29759694076475857
sẽ xuống,0.2961668261426522
tự_do,0.2955946202900197
mạnh,0.2954085686077373
ôi chết,0.29453144975007495
cho một,0.294413735750333
yêu_thích,0.29411789129461824
chính,0.29350113116206356
hãy im,0.2931217134672703
cũng sẽ,0.2922343876602572
tin rằng,0.29182353576380693
cộng_sản,0.2911368229613659
15,0.29073031399020555
sẽ thay_đổi,0.29004716433558114
thích những,0.2898707306230706
này chúng_tôi,0.28983005439793574
sự lựa_chọn,0.28970177331166375
thêm nữa,0.28968695876650946
ra tất_cả,0.28869336785509647
mày đồ,0.2886371641954791
đối_mặt,0.28850758058685577
quan_tâm,0.2868998132648217
hiểu bạn,0.28674969381936566
khốn_khổ,0.28646871037123267
để tạo,0.28643224338319395
đứng,0.28386284369579157
với vụ,0.2837689691447162
mẹ tôi,0.28361883563521184
một công_việc,0.2832899360230468
hiểu điều,0.28288626091175617
khiêm_tốn,0.2823156169676306
bao_gồm một,0.28218049698652536
thông_báo,0.2820855947103552
rất được,0.2817004134825949
chỉ là,0.2815678873825796
để bạn,0.2809991898919545
làm chuyện,0.2809984330230268
họ nếu,0.28072962230709897
mà nói,0.28003500446982915
nói những,0.2800000824536484
tại_sao tôi,0.27994235737953804
công_việc kinh_doanh,0.27659641769580573
kinh_doanh của,0.27659641769580573
tham_gia một,0.2761989056236894
này bao_gồm,0.2751427888879637
miễn_phí tôi,0.2748572560748873
chỗ,0.273877105800707
người hâm_mộ,0.27342472224177333
đánh bạn,0.2729118543597741
viết đều,0.2727268416580103
tôi thật,0.27246021437530044
sẽ gọi,0.2722646355772712
lần trước,0.27219248689439446
quả,0.2716506968551707
gửi thư,0.2716235585901474
uống,0.27161898524542094
máu của,0.2716141227325806
là bất_kỳ,0.27144414386943744
đó mà,0.27137302761222826
không ai,0.2709004327574331
ngoài một,0.2708443082176734
lần nữa,0.27071433351268276
giúp,0.27040467713986016
vị vua,0.27014727853625137
trước tôi,0.2700700319355412
hãy truy_cập,0.26948444385744513
thì hãy,0.26889843994255386
khối,0.2683589999168346
tôi đánh_giá,0.2680887116856809
đơn_giản là,0.26671617460333613
có ai,0.26659903677762053
chặn tài_khoản,0.26583403419539087
sẽ đánh,0.2638123541523685
và hầu_hết,0.26363276226123256
bắt_cóc,0.2634751103386678
thay vào,0.2634328183688814
hành_lang,0.2624650607197639
đó phải,0.26237620532546835
và nhân_tiện,0.261158254211232
nói,0.26100428240720086
nút,0.26087746176341803
dòng,0.2604278934564542
cho việc,0.26021666275297967
chúng_tôi không,0.2599087326122472
cho rằng,0.25976103650795346
khi nào,0.25924199315091906
không hoạt_động,0.2591308356888615
tình_dục với,0.2589647533518643
dính,0.25808151695543835
tôi thông_qua,0.2575776530403609
xích,0.25722895128291723
về bản_thân,0.25713929184333767
vẫn là,0.25701895919218365
không báo_cáo,0.25668492195538123
là nhà,0.25620259953639474
bay,0.2560103496249673
bổ_sung,0.25509633113463437
nhưng đó,0.2544649948973635
nhà_vua,0.25439840347561316
này để,0.2542954502532169
hay nó,0.2541714261463241
quản_lý,0.2538679725308311
tiệt và,0.2517821680674854
vị,0.2511134604095175
và đừng,0.2509405878026532
khỏi trang,0.2508838231454571
hầu_hết những,0.25064245677517133
bất_kỳ điều,0.25029721472351424
lịch_trình,0.250047849430676
rằng ông,0.25003619924033094
chọn,0.249622267581418
bận_tâm viết,0.24849748583319642
lại bận_tâm,0.24849748583319642
viết cho,0.24821934327845707
hãy biến,0.2480280671096386
quán,0.24784775858387928
đấy bạn,0.24777053491501735
cô bé,0.2477645417512568
làm gì,0.24771134742345166
ip của,0.2471607062435916
nhiều lần,0.24684314889339148
giống,0.24671231345974362
cưỡi,0.24612814837412536
lên,0.24594578537373493
tốt nhất,0.24517547629109676
này xảy,0.2450171478209483
the,0.24490404621867884
kẻ,0.24469364972372523
bây_giờ tôi,0.24382466926372823
nhớ rằng,0.24328907527407911
là quảng_cáo,0.2432833566436368
tấm,0.2428049349493417
ngón tay,0.24225027227783283
hãy cố_gắng,0.2421845522200274
thấy chưa,0.24203812824643642
vì lý_do,0.2403766378607789
xúc_phạm,0.23981750617059913
phá_hoại,0.23975252319632584
cần phải,0.23945414922595895
sao bạn,0.23927212130374503
chú,0.23903278738726794
nhìn thấy,0.23886755184661548
sai_lầm,0.23845762020996134
wikipedia,0.2378996708571169
giữa,0.2355623099530054
bóng,0.23554617658336321
chê_bai về,0.23512848042537504
với mẹ,0.2350377270260843
tôi chắc_chắn,0.23314124655002558
là ai,0.23284444107881938
chết đấy,0.2326771429483731
tự_động,0.2318025893673978
chết trong,0.2312327047966413
điên,0.2306829683048389
hút một,0.23059176949416912
thịt,0.23058599405679073
và tìm,0.2305770026411301
trong cuộc_sống,0.23015483905189088
khốn các,0.22971358506241454
vì đây,0.22690745310978833
url không,0.22688590986758947
nó một,0.22607642516308854
chuyện này,0.22531776595765016
thực_sự đã,0.22481586898132094
phải lo_lắng,0.22448607015123234
không gọi,0.22396378096858055
đồng_tính hay,0.22374384030439132
khốn mày,0.22315478657132023
