word,coefficient
ngốc cảm_ơn,1.2911289806673751
đức_quốc,1.283816927993685
đức_quốc xã,1.283816927993685
khỉ,1.2732114617821604
anh_chàng,1.266221973267823
tiếng anh,1.258884281736007
khốn các,1.258861045322113
chịu_đựng,1.258296458436844
phải chịu_đựng,1.258296458436844
người thổ_nhĩ_kỳ,1.246449175795834
tây_ban_nha,1.243582397997873
hàn_quốc,1.2356933228163054
phát_triển,1.23469332389669
nhớ tôi,1.2286539170866753
thật thô_lỗ,1.2286502665248131
israel,1.216175179526841
chắc,1.202503124299354
đã quen,1.1946346111478603
xã,1.1891953360821366
đụ,1.1857188430211894
các ngươi,1.1832029471503667
làm đi,1.1796143613589898
tại_sao bạn,1.1554252486680976
anh là,1.1549602076321626
hãy sống,1.1455397412262422
bú_cặc,1.1408414756753154
thô_lỗ,1.1320653758126058
đã trở_thành,1.1281313938624384
ngu_ngốc,1.1208738445314808
hỏng,1.1188090064633367
khốn_kiếp bạn,1.1145693053194095
da trắng,1.1096007748828354
nhúng,1.1072750620645515
wiki,1.10000682779265
không chết,1.098716546141057
chặn,1.0953369256700216
trắng,1.0927229209336244
ông ta,1.0925626573649951
con cặc,1.0912575042049861
không_thể làm,1.08405941922365
người israel,1.0713291424506626
vui_vẻ,1.0534229559415678
những,1.0514637935147084
tao sẽ,1.0499874753928726
vụ,1.0486874410483649
đừng,1.035174771665207
cố lên,1.0312636992537458
nữa,1.0183307346796255
da_trắng,1.0102148587929625
vết,1.0001669390002563
học cách,0.9939025579620859
trở_thành,0.99198355807165
và là,0.9917175314258551
một người,0.9877219523769929
nữa không,0.9842722284281983
thổ_nhĩ_kỳ,0.9822096358180769
vua,0.9679997368029488
cái mông,0.9655659231841756
mọi,0.9635039711322859
lên đi,0.960040306764241
tên tôi,0.9583897697668073
nam,0.9557884772616572
vậy,0.9549427713535444
tôi là,0.9510922035032345
gửi,0.9409500973924602
gọi,0.940781516307209
loại_bỏ,0.9405251945273423
bú_cặc của,0.9388869574437272
một gã,0.9273547726160823
đồng_tính luyến_ái,0.9264611217457851
luyến_ái,0.9264611217457851
chọn,0.9259140405073842
chết tiệt,0.925216169391881
từ những,0.9222312110592397
thích những,0.9217328278529016
kẻ đồng_tính,0.9192683612227441
tôi muốn,0.9122300465019473
ngốc người,0.9118949982337713
kẻ khủng_bố,0.9098384493046419
gái,0.9085063896569439
mẹ,0.9066717773662069
nhé,0.8987997351781409
cố,0.898129149004921
đái,0.8953441352581251
mày chết,0.8935937194192741
bl,0.8923564208367802
tội_phạm,0.8911717326816556
đi con,0.8863185717519663
lợn,0.8850178865770968
tinh_ranh,0.8807474394542948
ông,0.8798501358356141
kẻ khốn_nạn,0.8783629144924615
đít,0.878223415138765
sớm,0.8767907285567057
đức_quốc_xã và,0.8766102071026363
dừng,0.8720781708531369
cặn_bã,0.8700877158889988
lại đi,0.8694695388649555
không_thể tin,0.8687812340495453
đồng_tính của,0.8686397428165914
chết,0.8673886677958536
ngủ,0.8673775671189139
tệ thật,0.860965643400629
ireland,0.8603981434767256
nói tiếng,0.8595396425142597
thằng mọi,0.8528806618743809
như bạn,0.8521641172259566
ông_già,0.8515862292836809
cả một,0.8478982402557808
lũ điếm,0.8434471831081858
khốn_nạn của,0.8406264311231801
anh ta,0.8399200604838171
là mọi,0.8384448131972085
phóng_viên,0.8338667225818932
nó nữa,0.8299553600223795
gái điếm,0.8284201268201674
thư gửi,0.8232382271971836
đồ ngu_ngốc,0.8190442612147057
đồ khốn,0.8188106398090604
nhúng chết,0.8169927759699577
mỹ,0.8167754660033839
xuất_hiện,0.8153297953957521
và xin,0.8134008940357812
cách nói,0.8102777587600671
2005 utc,0.8094977774158074
bức thư,0.8070549967534326
âm_đạo,0.806591622807052
bạn biết,0.8064512455188407
google là,0.8039906407912385
nhớ rằng,0.8028019673836514
hơn cả,0.7995270558477617
đạo_hồi,0.7964931821942407
nữa đồ,0.7953095661109667
các bức,0.7900536611403192
này thành,0.7876906340390585
trang_web,0.7845205255134045
ngày sau,0.7835886390691454
thành,0.77918342734245
ấy về,0.7788677023309203
vì bạn,0.7784814714352514
của mẹ,0.7777206205494918
ngăn_chặn,0.7770354291272377
vậy nên,0.7687229278442589
con chó,0.766880774446768
ngu_ngốc đến,0.7666243209862124
thôi,0.7573315708160202
và những,0.7563351314914147
ngăn_chặn những,0.753441319159777
ra bạn,0.7496790569945625
chó,0.7461648210509964
lên thời_gian,0.7448214162668076
những con,0.7445278372672236
cặc,0.7410702532545519
trở_thành một,0.7406204418974451
đàn_ông,0.7365631613999102
làm_ơn,0.7360079342376613
những cuộc,0.7340538571580307
cả,0.7318152696836473
khi bạn,0.730403778548004
tiệt này,0.7302667978848385
khác nhau,0.7280909479537883
tìm,0.7261193412366788
tiệt,0.7257747971983112
đồng_giới,0.7254834069126725
cookie,0.7234165333790411
tất_cả người,0.7196228598969902
tôi giống,0.7181214013300437
nói gì,0.7173115461368398
chọn các,0.715869369309786
là vua,0.7145098098685606
ngày 14,0.7136456260682071
đồng_tính không,0.71326089706296
nazi,0.7123628582892354
đến mức,0.7122026799563455
một tên,0.712179972096063
hãy nhớ,0.7098651229157819
giáo_phái,0.7092441399176052
nữa hay,0.7080198648212327
đang thực_hiện,0.7052753522673558
sẽ,0.7046161962021885
khách_sạn,0.701648273551876
toàn_bộ,0.6995357874814345
chó cái,0.6993906586322295
người bạn,0.6983838326657763
bẩn_thỉu,0.6983211353275267
gửi cho,0.6977946963407232
nam và,0.6975029214343178
tôi nói,0.6955999025793308
nghe thấy,0.6950142908699947
rom,0.6906709110726202
thật là,0.6890495476643762
không_thể bị,0.6878319885210277
đồng_tính hay,0.687313873003077
được thôi,0.6869771367795563
trang_web của,0.6837775269360244
học,0.683048808702089
lớn lên,0.682963989335137
chúc_mừng,0.6822090376565858
kiếp đồ,0.6818705054253569
_bạn là,0.681318956673434
kỳ_thị người,0.6804195910451417
kỳ_thị,0.6804195910451417
với đàn_ông,0.6792611753924745
nhau,0.6788784537941414
theo đạo,0.678797569971123
đã chặn,0.6784182052895784
điếm ngu,0.6782201908127661
gã đồng_tính,0.6733848953856222
một thằng,0.6724836336373949
chỉnh_sửa gây_rối,0.671813669807037
gây_rối của,0.671813669807037
phá_hoại wikipedia,0.671813669807037
phàn_nàn,0.6713552029704271
vô_hạn,0.6696242070002565
tào_lao,0.6679831603219669
rằng người,0.6626679638799611
đi đồ,0.6611231047685622
trong mọi,0.6595413029843479
tên,0.6584119804262669
năm 2005,0.6578289911010686
khốn tôi,0.6576492131483964
độc_tài,0.6559004998660835
và người,0.6555963373959515
là một,0.6539264044455385
sớm bị,0.6507044252720285
như,0.6502404189064594
bạn sẽ,0.6499364530488844
mọi điều,0.6492636191355085
và cái,0.6481825693144501
người bồ_đào_nha,0.6467943012875025
wikipedia tiếng,0.6462638792381273
lại nhiều,0.645672823042146
xứng_đáng,0.6456135569516802
và sẽ,0.6443127222283621
người theo,0.6436636021025643
về những,0.6434281387519579
người mỹ,0.6426893930702261
thậm_chí không,0.6421650768372914
khổng_lồ,0.6420149249458005
cộng_sản,0.6404129475755969
sẽ nói,0.6393238511291074
phân,0.6392364998479172
chết sớm,0.6380444604247572
và luôn,0.6378443948311628
vậy url,0.6374584817192358
gây_rối,0.6367225404504431
đồng_tính hãy,0.6319355599215946
mức,0.630880935122282
đảm_bảo rằng,0.6304747365850015
bị một,0.6291180198913732
thư,0.6262595344773659
tình_dục,0.6252510538694596
tồi_tệ hơn,0.6251791704234667
14,0.6232166709709474
14 tháng,0.6232166709709474
bú,0.6224188216314451
bồ_đào_nha,0.6216602064017027
trong mông,0.6202847311174482
cặc trong,0.6202847311174482
đạo,0.6188499824915348
đồ ngu,0.6179492814561482
đảm_bảo,0.6172987862465733
christian,0.616696537685808
thú_vị và,0.616530368181645
của bà,0.6164149388029366
khủng_bố,0.6154330614116914
sẽ sớm,0.6153731062140855
đánh,0.6153566325524776
đưa những,0.6152618587416684
ta,0.6145733832475871
a_hah,0.6124684775070408
việc bú,0.6115050349572518
con khốn_khốn_kiếp,0.6096281910304376
khốn_khốn_kiếp,0.6096281910304376
tự_tử,0.6095064077105876
quản_trị_viên,0.6094779659894751
với việc,0.6089566525417593
mong,0.6085693012004612
bạn là,0.6083615615019754
thịt,0.6065032136497578
chống,0.6046503553413864
tìm bạn,0.6043229118648985
khốn,0.6034369736064209
quốc_gia,0.603217921875465
triệu,0.6012248073992019
bị loại_bỏ,0.5997970820981422
khốn mày,0.5964958927091015
ra ngoài,0.5920563902822044
bá_tước,0.58978381181105
ii,0.5894778568708385
to,0.5888765870869962
bạn đáng,0.5884236810585811
nên bị,0.5876045191507093
trong các,0.5867915013416787
2005,0.5859447486312636
yêu,0.5836135175777399
khốn này,0.5824052564075842
phản_đối,0.5811772897459031
chết tôi,0.5811466426597597
điều_hành,0.5808800608733518
lại bị,0.5808266522334556
bị chặn,0.5799446515325676
dừng lại,0.5798150165420626
làm ơn,0.5795865853859632
bọn mọi,0.5792610068131516
ngực,0.5791837832563171
giống,0.5785073212804182
mày đi,0.5775803751375217
bức,0.5765929251239106
đến một,0.5761010821745286
khỏi wikipedia,0.5759466569440662
mày bú,0.575445903215271
biến,0.5741506204868645
cuộc_đời,0.57303315088262
ồ_vâng,0.5717554549616781
cái gã,0.5709542073756396
địa_ngục,0.5700473459238626
tự_do,0.5699095325624688
dám,0.5684139918248882
khốn_người,0.5657712245450508
tôn_giáo,0.565678277228137
ơn dừng,0.5651515779899915
vui_mừng,0.5638167668682349
gửi đến,0.5621502835392217
khốn_nạn chết,0.5618317900524958
ơn,0.5608261801978294
phần đóng_góp,0.560208899332685
nói_chuyện với,0.5596391501654527
giống như,0.5578287553967898
tiệt và,0.5573649496631101
đi ngủ,0.5572948076062572
thời_gian ngày,0.5569118757433649
gọi bạn,0.5543707473677585
của đức_quốc_xã,0.5516447977228622
vậy hãy,0.5505687761800261
hitler,0.5500614480143498
tôn_giáo của,0.5498248445979248
dốt,0.5483846500283216
người trung_quốc,0.5462097978727024
you,0.5449199399139802
đi_nữa,0.5441119291833159
dù_sao đi_nữa,0.5441119291833159
bạn nghĩ,0.5436436611443053
din,0.5422974634797978
đứng,0.541959777355256
của bạn,0.5417985070589284
người đó,0.5386484831500866
nơi,0.5383316217301958
với tên,0.5368507435586644
mặc,0.5365418895766263
bật,0.5345940981397939
rõ_ràng khi,0.5338092017792224
bạn hẳn,0.5323192604062537
kẻ chống,0.5313021837377033
go,0.5293051287517442
đó nói,0.5262401882865517
_ý,0.5259109231125408
nói một,0.5250827367009592
đã đến,0.5247942450721237
khốn_kiếp,0.5236143689449821
đúng_đắn,0.5228137247117233
cử,0.5227108858061417
tiếng,0.5202810847177922
cũng,0.5202652840241769
bạn hoặc,0.5198490097809039
tại_sao,0.5197469742492619
bạn vì,0.5196577062095685
bận_tâm,0.5193046370361101
mọt sách,0.5184059316359476
mọt,0.5184059316359476
mặt tôi,0.5182693103651457
hầm,0.5181868678435069
hầm của,0.5181868678435069
tầng hầm,0.5181868678435069
tầng,0.5181868678435069
bạn trở_thành,0.5166348421842957
đã gọi,0.5145562990638692
điên,0.514022918581125
tiệt tôi,0.5127419118812844
phụ_nữ,0.509229388315737
kết_luận,0.5092233085755599
bạn rồi,0.5087844130440026
khi đến,0.508736586805706
15,0.5063202445028611
mày có,0.5060512173390529
sẽ tìm,0.5060500564339226
một lũ,0.5057862725912246
làm hỏng,0.5055194492336801
nhận được,0.5047665170611895
hàn_quốc là,0.5033973314519745
làm_ơn hãy,0.5020724592050102
vì đã,0.5006183541994664
người cộng_sản,0.49998231451430797
cả ngày,0.49777030984767523
đi chết,0.497675299689408
hệ_thống,0.49597402814937813
nhiều để,0.494167624890893
làm,0.4935891078928003
chúng_ta không,0.4917195561729748
làm_ơn đi,0.49135343371883794
phá hủy,0.49074972269239603
một ông_già,0.4901422603556014
tệ,0.48869804610009976
lắm,0.48863744260164865
thích_thú,0.4869893051622962
do_thái và,0.4850611243848959
lại sự,0.483930066793525
những lời,0.4838651062553673
wikipedia bạn,0.4828024289632117
cổng thông_tin,0.4824795183701887
cổng,0.4824795183701887
của một,0.482075462903353
làm gì,0.48203559815786406
của vua,0.4817517944034109
ấy và,0.4807627759521366
lắng_nghe,0.4803943328563923
khi họ,0.4800447297575855
gì thế,0.4792994666658515
thịt của,0.4778004277328982
thô_tục,0.47639742605619767
tự_sát,0.476283059770924
xứng_đáng được,0.4758963226204148
da_trắng và,0.47483326080186317
bịt,0.4744308083224709
khi nào,0.47389804097423677
gã khốn_nạn,0.4734921414662134
wiki chết,0.4732572790356111
đi vào,0.47215545946628035
theo_dõi của,0.47046356976773834
túi,0.4703832686193311
trước_đây của,0.46887821496808424
nhiều lần,0.46756418629811436
khốn_kiếp tao,0.46603264316825466
nigga,0.46561646847953503
lũ khốn,0.4650261321658298
thụy_điển,0.4648559942655573
đáng_lẽ phải,0.46439311367777897
chặn chỉnh_sửa,0.4636606399574014
thiểu_số,0.46046607162767345
này hãy,0.4601473822216681
cay_đắng,0.4593976246687339
nhìn lại,0.4592981671438589
kỷ_lục,0.45851535241709557
tội_phạm_chiến_tranh,0.45836668113781603
đến anh,0.45737227419860127
nam của,0.45676328528322835
bẩn_thỉu và,0.45637479502814726
tiếp_tục phá_hoại,0.4555293091887689
cho_phép,0.45505942897403295
cuộc_chiến,0.45492389002468403
hack,0.4547683362405112
ida,0.4539560966409713
vĩ_đại không,0.45306092738327125
ngốc,0.45158136950209576
chúng_ta hãy,0.4511756587739182
giết chết,0.4503542878325605
chúng_tôi sẽ,0.449987056899807
dừng việc,0.4496097085856787
sách,0.44857866602585983
nhật_bản,0.44829351424965436
vì lý_do,0.44746195454106097
bạn luôn,0.4471681614523468
cảm_thấy,0.44667576862369407
bằng_chứng,0.4466130424806525
lần và,0.4463033074951508
tàn_nhẫn,0.446132491770739
dọa tôi,0.4461281695135168
trộm,0.44540881378507385
đang nói_chuyện,0.4450844764076247
pe,0.4449744162848457
hãy tham_gia,0.444265941201601
xu,0.4440172411343961
ấy hãy,0.44355690035105355
không sẽ,0.44340580517446176
không thích,0.44217410542044083
một,0.44090406184133196
john,0.44017197605280844
tập_trung,0.43926081130063255
đã gửi,0.43754784690012233
du_khách,0.43673616656305403
những tên,0.4366570816979937
kể,0.435648916467613
phát_xít,0.43522117127151716
đâu tôi,0.43465351810134933
bạn ra,0.4335211761657388
bạn chặn,0.43334642143545066
giỏi nhất,0.4328142028854407
về phía,0.4327101515219672
hãy,0.4315300009117372
quản_trị_viên wiki,0.4314317153651544
000,0.4314168678923258
_hãy,0.43099238239617016
ta sẽ,0.4306838753279509
làm chuyện,0.4303616401799004
gặp rắc_rối,0.427738675622537
ngài,0.42652856666988886
nói là,0.4262514492569815
đang làm,0.42465474859594454
hôi_hám,0.4236985555323748
nữ,0.4227176321219753
kỹ_năng,0.42238546077906997
tiêu_diệt,0.4223639066689067
đã có,0.42138601731418196
của anh,0.42104278544587576
đáng_lẽ,0.42059914737775506
hãy làm,0.4197276338612053
gốc,0.41908281726246294
lau,0.41861636732037316
là ác_quỷ,0.4176229026214936
sau,0.41699452281832244
đồng_tính anh,0.41554056750900487
tài_khoản của,0.4153985404694516
ấu_dâm,0.4132337708732056
kẻ ấu_dâm,0.4132337708732056
ăn thịt,0.4121816257865506
cười,0.41191284348878343
tin,0.41173381793317293
chúng_tôi nếu,0.4113379819714625
đã nhận,0.40974119235471756
lại lời,0.4063877780397786
được chọn,0.4056719413056354
nhớ lại,0.40491445850116564
nhà tôi,0.4049105884531984
đều là,0.40355331397364824
đáp,0.40336562323423153
đánh bạn,0.40319690647193795
và vì,0.40112548913073637
là khá,0.40112548913073637
hãy dừng,0.40074476038748214
lại cho,0.39928438000387334
chậm_chạp,0.39857602414567284
quản_trị_viên tôi,0.3985369854645905
nhiều,0.3979852149880347
rạch cổ,0.39728682739484383
một cuốn,0.39722610046062806
đã kiếm,0.39672117888796843
quan_tâm đến,0.3965049381727629
bạn vẫn,0.39635814897114857
chẳng,0.39611541557359803
thậm_chí,0.3945938014770007
bạn hãy,0.393958378688747
đất,0.39334991311990525
đánh_vần,0.3910839382171263
sự lựa_chọn,0.39094774351530215
người giỏi,0.39083781361791714
ấy,0.3884230282461177
ngon,0.3881370134116139
có tiền,0.38809424830023564
ơn đừng,0.38782748100085535
biết nếu,0.3878041226591447
lẽ_ra,0.38752690280127117
biện_hộ,0.38658096203539444
biện_hộ cho,0.38658096203539444
người biện_hộ,0.38658096203539444
sẽ thay_đổi,0.38602829314038456
bạn đã,0.38580916770240997
na_uy,0.38528331951880684
đi_nữa nó,0.3830658454359393
ai thêm,0.3830658454359393
hắn,0.38303373523005374
con khốn,0.38293121253555373
ấy tôi,0.38248287103701173
thằng,0.3823018946641588
người da,0.3818017986309549
xóa đi,0.38178000398454537
nhất trong,0.38156333731986936
lên,0.3810825267114987
rắc_rối,0.3809223448976428
hàng trăm,0.3805849492286527
trăm,0.3805849492286527
biết không,0.3774397801663163
đạo_sikh,0.3759913632237931
ngay_lập_tức,0.37589013039482866
tìm ra,0.37584512380164614
căm_thù,0.37542122453871274
và tìm,0.374821171324
dù_sao,0.3739903254831089
google,0.3733118788471129
không những,0.37119733264946
sẽ gặp,0.37024638615608363
quân_đội,0.37022658192880165
lạm_dụng tình_dục,0.36969190092839904
lại nếu,0.3687656338085493
ngươi,0.36847927008695414
sẽ phải,0.36829078974724816
thì hãy,0.36800027363883087
sự_thật,0.3679934359315454
ian,0.3672488567987729
tất_cả chúng_ta,0.3672418471095095
bú một,0.36601485984757187
hồi,0.36583110451797635
nhưng không,0.36558291259017683
bị cấm,0.3639233840347968
thêm nữa,0.36341182597913496
không nếu,0.3630343213072092
sau khi,0.3625315689650263
sinh ra,0.36039938349964273
tìm một,0.35952072952617614
rằng đây,0.35935715303124904
với điều,0.35929570756914947
đâu,0.3584061075709127
theo,0.3577327158529537
cầu,0.357368074890192
vẫn là,0.3558384903887372
nhí,0.3557034480366358
nhảm,0.3557034480366358
nhảm nhí,0.3557034480366358
là hành_vi,0.35501877840313895
một nơi,0.35501781539647337
này thật,0.3543298335557202
biết đến,0.35420120277846817
được biết,0.35420120277846817
vậy thì,0.3535204314288161
ngốc tôi,0.35308998842537154
hãy chết,0.35306033698700917
ip của,0.3506371892493324
utc,0.35011948495753786
con khỉ,0.3498971055184723
điều tồi_tệ,0.3498112070277201
tay,0.3497474774987965
mà bạn,0.34971065047216665
chúc một,0.3495163713860514
kỳ_lạ,0.349058843213944
phim,0.34834638632078346
đài_phát_thanh,0.34776042319870815
gửi thư,0.34658939706066927
đừng xóa,0.34591165236591936
bạn con,0.34548555988029883
này vì,0.3453516473262172
sẽ đánh,0.34527534889514855
chê_bai về,0.34351218146865165
tra_cứu,0.34319554521083356
thể_hiện,0.34279576568769227
mạnh,0.3421447884478822
chấp_nhận,0.34147733792085383
chút nào,0.34137989130678464
tham_gia,0.3409975200477908
làm bất_cứ,0.33995972638160266
gan,0.3399140009207439
xuất_phát,0.3397834525947641
vào mặt,0.339081461457263
pa,0.33897382200762943
người gốc,0.3388237355712495
muốn,0.33817609586999
phải đưa,0.33807900233519067
tham_gia vào,0.33619190125208326
cổ,0.33557680065034806
dân_sự và,0.33545756221604683
chặt,0.3352973240466403
lén,0.33404389792584344
đánh_cắp,0.3339494112640196
chính_xác nếu,0.3333912672911608
lượt,0.3325198210231164
đến lượt,0.3325198210231164
buồn_cười,0.33191271423114904
trước mặt,0.33153947712094706
khiến bạn,0.3309469763237211
thương,0.33083556913726425
đáng thương,0.33083556913726425
đôi_khi,0.3307079841776476
nhưng bạn,0.3290835009739481
bị ném,0.32864910340479414
israel và,0.3282114796413833
và phản_đối,0.328045590932366
suy_nghĩ,0.3261299513201177
và điều,0.3260748750962236
nên bây_giờ,0.32603706361687707
hãy tránh,0.3256522543145949
slav,0.3248370990267587
bực_mình,0.3248036118173303
tại_sao những,0.3238483266652588
cấm,0.3233902904453893
thực_ra,0.3217070295903862
khốn_nạn bạn,0.3191379796579247
cách những,0.31903250200616784
máu của,0.3186883044375541
hạt_nhân,0.31852870404004674
giúp,0.3182999678268186
sao bạn,0.31822157410941193
rằng bạn,0.3178668067518548
đã bắt_đầu,0.3163467044958443
trai,0.31622577753936704
chê_bai,0.31614991999697606
khác đang,0.3157875408421815
công_cụ,0.31573534299334766
nhà,0.3145019939359308
chủng_tộc và,0.3142488628099027
ả_rập và,0.3140592305765285
người đức,0.3139462819460555
đó ra,0.3134918514472012
bùn,0.31338204820654786
ngay,0.31335326120065815
trung_tâm,0.31334266307932473
ass,0.31307080978665336
đã cưỡng_hiếp,0.3118514876489498
bạn còn,0.31164241007942983
tôi đi,0.3114439241784385
triệu người,0.3113056325736347
ra từ,0.30998727839228646
không_thể quan_tâm,0.30938020120604476
_biến,0.30894378754355606
_biến khỏi,0.30894378754355606
tôi nữa,0.3086979798836994
mới,0.30810692826384806
có cảm_giác,0.30756320518311325
lựa_chọn,0.3047254794895632
vui_lòng giải_thích,0.30419947986506835
tôi ghét,0.3039567194049986
thằng khốn_nạn,0.3037841825726785
ra điều,0.3034452785328578
biết đấy,0.3029477682175659
thuật_ngữ này,0.3019690135379617
ngu_ngốc bạn,0.30123592544586963
đất_nước,0.30016693486384216
nghĩ tôi,0.2999520326713874
cũng như,0.2992985432982944
qua đường,0.29917590037793573
kia,0.29902864501970766
tốt_lành,0.2989429813484045
ngày tốt_lành,0.2989429813484045
đang trên,0.29811933288092707
đang tự,0.2975984994409072
cứt chết,0.2971802628075418
nếu tôi,0.2968550657848767
kẻ theo,0.29662577190844347
trước_đây,0.2960435395343762
xông,0.29593247790276944
chết và,0.2951451417963128
lời nào,0.2944178830264134
viết đúng,0.29393914980966923
thật_sự,0.29378871029116765
trả_lời tôi,0.2935219679917125
ngay cả,0.29316580869798026
sống trên,0.29233822107864615
chết trong,0.2906180993150216
đó hãy,0.28958161223870843
cảm_giác,0.28883707726745644
nổi_tiếng,0.28863892366196814
điều gì,0.2880358175113343
chế_độ_quân_chủ,0.287944388770245
điều đáng,0.287719048794888
quá nhiều,0.287221554081281
lại những,0.2861454802855761
ngày,0.28610688578195576
nào trước,0.28604363542921835
đó để,0.28579257584160817
đó địa_chỉ,0.28575822866668527
sinh,0.28548639152585237
người tôi,0.2849777074076673
chạm vào,0.28421424330203726
chạm,0.28421424330203726
trở về,0.28407389710201403
đang sống,0.2833813333566269
cơ_đốc,0.28320359092782155
đạo cơ_đốc,0.28320359092782155
nhưng tất_cả,0.2828348623957897
cuốn bách_khoa,0.2826354452487025
luôn tìm,0.28178986268260847
là gay,0.2816330968431763
và nhân_tiện,0.2807854531084838
bóng_tối,0.2804899513552959
không giống,0.2803384557583031
rất nhiều,0.2803012303882439
hãy đối_mặt,0.2799712237380221
tốt với,0.2792400886563821
đừng nhắn_tin,0.2783792423444667
nhắn_tin,0.2783792423444667
sự_thật tôi,0.27812234766903776
hãy thoải_mái,0.27771676139639684
có_thể chọn,0.27683196690958034
được bạn,0.27683196690958034
là quản_trị_viên,0.2765178180193653
của chúng,0.27602582250007757
một hoặc,0.27547795250471624
chỉ nói,0.274874658970245
nhiều nếu,0.274012742825799
vì rõ_ràng,0.2739848768522007
có_thể vui_lòng,0.27392481224861315
như_vậy không,0.27353071927758255
đáng kính,0.27271058188857983
tôi hoàn_toàn,0.27247249178099586
gì với,0.27242334732238926
của,0.2712007299751186
nào hoặc,0.2710713069108402
tại một,0.2706954960137237
hiếp_dâm,0.27046325361029194
hoài_nghi,0.2702899659350243
đau_khổ,0.26970947717627775
tự hỏi,0.2696907914110505
đáng xấu_hổ,0.26946573462034384
thế_nào bạn,0.2693227311895886
nhảm_nhí,0.26897237184848677
đáng buồn,0.26751950470690755
hồi_giáo và,0.26730459351024205
con gà,0.26669223595468894
cáo_buộc,0.26615985482793236
cảnh_sát,0.2659991721404024
để phàn_nàn,0.2642385049824227
năm nữa,0.26325420435433255
gì cả,0.2632278995922862
tìm_kiếm,0.26157423967182414
hẳn,0.2612124122073355
kẻ theo_dõi,0.26119997493721386
và rạch,0.26073516629730675
này không_thể,0.2604203395092369
cắt_cổ,0.2602857663510502
tạm_biệt,0.2599739206377204
vì tôi,0.2590000340173274
cách viết,0.25864336800231125
có ý_định,0.258141612860402
hợp_lệ,0.2580949959790213
giải_thích tại_sao,0.25784414247495707
rõ_ràng bạn,0.25670457574398226
của tao,0.25662501629722356
biết lý_do,0.25657922788651494
hơn rất,0.25631037264614726
nếu không,0.25584976005285526
khổng_lồ và,0.25567577755793247
vì_vậy,0.2551115792028919
trở,0.25405541965695677
bằng_chứng cho,0.25384635373748704
chẳng_là,0.25360449574072813
chẳng_là gì,0.25360449574072813
ấy muốn,0.25347205157585995
dương_vật,0.25303561660169643
nó thật,0.2522767655883605
bạn lũ,0.2521245034434022
là bằng_chứng,0.25191780890851423
chắc rằng,0.25187587950045054
dân_sự,0.25144211686723444
nhau tôi,0.25061604645176455
bị bắn,0.2505321537953061
chết hoặc,0.25046022827601727
theo_dõi,0.2504177074931239
tin chắc,0.24910797156292366
lớn,0.24884598201582345
ngày được,0.24857833332876114
tôi cố_gắng,0.24805968105411014
thông_qua các,0.2478303346958589
phải mất,0.24762668915035801
xấu_hổ,0.24707211130685688
châu_phi,0.24672983004562243
vào cái,0.2465466438352367
đáng phải,0.2463148431378746
af,0.2462414282595567
hàng nghìn,0.2462414282595567
hay bất_cứ,0.24619414208279022
với,0.24521936003897027
bạn nói,0.24488560074897636
tôi anh,0.2445240115526897
